Ticker,BottomDate,EntryDate,ExitDate,Return
ADM,2020-03-10 04:00:00+00:00,2020-03-11 04:00:00+00:00,2020-04-08 04:00:00+00:00,0.021562625338078702
ADM,2023-01-23 05:00:00+00:00,2023-01-24 05:00:00+00:00,2023-02-22 05:00:00+00:00,-0.030635326181284967
ADM,2023-03-16 04:00:00+00:00,2023-03-17 04:00:00+00:00,2023-04-17 04:00:00+00:00,0.07535307925783467
ADM,2023-05-18 04:00:00+00:00,2023-05-19 04:00:00+00:00,2023-06-20 04:00:00+00:00,0.012159894917337113
ADM,2023-10-04 04:00:00+00:00,2023-10-05 04:00:00+00:00,2023-11-02 04:00:00+00:00,-0.013754608944881456
ADM,2024-08-13 04:00:00+00:00,2024-08-14 04:00:00+00:00,2024-09-12 04:00:00+00:00,0.02996711430534975
ADP,2016-10-21 04:00:00+00:00,2016-10-24 04:00:00+00:00,2016-11-21 05:00:00+00:00,0.09445845784853539
ADP,2019-10-03 04:00:00+00:00,2019-10-04 04:00:00+00:00,2019-11-01 04:00:00+00:00,0.030670844729899248
ADP,2020-03-18 04:00:00+00:00,2020-03-19 04:00:00+00:00,2020-04-17 04:00:00+00:00,0.19762314346241644
ADP,2022-01-28 05:00:00+00:00,2022-01-31 05:00:00+00:00,2022-03-01 05:00:00+00:00,0.01489927600645643
ADP,2022-06-14 04:00:00+00:00,2022-06-15 04:00:00+00:00,2022-07-15 04:00:00+00:00,0.03956683016244347
ADP,2023-03-15 04:00:00+00:00,2023-03-16 04:00:00+00:00,2023-04-14 04:00:00+00:00,0.012485969864060517
ADP,2024-07-02 04:00:00+00:00,2024-07-03 04:00:00+00:00,2024-08-01 04:00:00+00:00,0.1074379875236539
ADP,2025-09-08 04:00:00+00:00,2025-09-09 04:00:00+00:00,2025-10-07 04:00:00+00:00,-0.013297757882514
ADSK,2020-09-17 04:00:00+00:00,2020-09-18 04:00:00+00:00,2020-10-16 04:00:00+00:00,0.13862120217761198
ADSK,2021-03-05 05:00:00+00:00,2021-03-08 05:00:00+00:00,2021-04-06 04:00:00+00:00,0.0765054454909503
ADSK,2023-11-02 04:00:00+00:00,2023-11-03 04:00:00+00:00,2023-12-04 05:00:00+00:00,0.10247081549537027
ADSK,2024-05-31 04:00:00+00:00,2024-06-03 04:00:00+00:00,2024-07-02 04:00:00+00:00,0.1287399460081092
AEE,2018-02-06 05:00:00+00:00,2018-02-07 05:00:00+00:00,2018-03-08 05:00:00+00:00,0.016226538811594807
AEE,2024-01-18 05:00:00+00:00,2024-01-19 05:00:00+00:00,2024-02-16 05:00:00+00:00,-0.004297216367049465
AEP,2016-08-31 04:00:00+00:00,2016-09-01 04:00:00+00:00,2016-09-30 04:00:00+00:00,-0.0031052527005179043
AEP,2020-02-28 05:00:00+00:00,2020-03-02 05:00:00+00:00,2020-03-30 04:00:00+00:00,-0.06521510980766737
AEP,2021-01-11 05:00:00+00:00,2021-01-12 05:00:00+00:00,2021-02-10 05:00:00+00:00,0.03722378843583012
AEP,2025-05-14 04:00:00+00:00,2025-05-15 04:00:00+00:00,2025-06-13 04:00:00+00:00,0.03552375883320213
AES,2016-11-02 04:00:00+00:00,2016-11-03 04:00:00+00:00,2016-12-02 05:00:00+00:00,-0.024432478735958458
AES,2017-10-25 04:00:00+00:00,2017-10-26 04:00:00+00:00,2017-11-24 05:00:00+00:00,-0.014513385838733812
AES,2020-03-10 04:00:00+00:00,2020-03-11 04:00:00+00:00,2020-04-08 04:00:00+00:00,-0.042682936270727286
AES,2022-01-24 05:00:00+00:00,2022-01-25 05:00:00+00:00,2022-02-23 05:00:00+00:00,-0.06387891636617854
AES,2023-05-18 04:00:00+00:00,2023-05-19 04:00:00+00:00,2023-06-20 04:00:00+00:00,-0.0009507557087594274
AES,2023-09-06 04:00:00+00:00,2023-09-07 04:00:00+00:00,2023-10-05 04:00:00+00:00,-0.28229952675303793
AES,2023-10-06 04:00:00+00:00,2023-10-09 04:00:00+00:00,2023-11-06 05:00:00+00:00,0.3271865057213377
AES,2025-02-03 05:00:00+00:00,2025-02-04 05:00:00+00:00,2025-03-05 05:00:00+00:00,0.03396215990461879
AFL,2016-12-09 05:00:00+00:00,2016-12-12 05:00:00+00:00,2017-01-11 05:00:00+00:00,0.013198069374779922
AFL,2018-07-02 04:00:00+00:00,2018-07-03 04:00:00+00:00,2018-08-01 04:00:00+00:00,0.08573415687925617
AFL,2020-03-13 04:00:00+00:00,2020-03-16 04:00:00+00:00,2020-04-14 04:00:00+00:00,0.255149547286451
AFL,2022-06-16 04:00:00+00:00,2022-06-17 04:00:00+00:00,2022-07-19 04:00:00+00:00,0.03580200594399548
AFL,2025-07-16 04:00:00+00:00,2025-07-17 04:00:00+00:00,2025-08-14 04:00:00+00:00,0.04257424885577911
AIG,2018-03-02 05:00:00+00:00,2018-03-05 05:00:00+00:00,2018-04-03 04:00:00+00:00,-0.04049844624121916
AIG,2018-10-16 04:00:00+00:00,2018-10-17 04:00:00+00:00,2018-11-14 05:00:00+00:00,-0.14756114274388168
AIG,2018-12-10 05:00:00+00:00,2018-12-11 05:00:00+00:00,2019-01-10 05:00:00+00:00,0.10130293664207692
AIG,2020-03-13 04:00:00+00:00,2020-03-16 04:00:00+00:00,2020-04-14 04:00:00+00:00,0.07956469628289842
AIG,2025-01-08 05:00:00+00:00,2025-01-10 05:00:00+00:00,2025-02-10 05:00:00+00:00,0.08448892375051946
AIZ,2018-01-19 05:00:00+00:00,2018-01-22 05:00:00+00:00,2018-02-20 05:00:00+00:00,-0.05975992337198018
AIZ,2018-12-06 05:00:00+00:00,2018-12-07 05:00:00+00:00,2019-01-08 05:00:00+00:00,-0.015804406788890748
AIZ,2022-11-07 05:00:00+00:00,2022-11-08 05:00:00+00:00,2022-12-07 05:00:00+00:00,0.07013857504246157
AIZ,2023-03-13 04:00:00+00:00,2023-03-14 04:00:00+00:00,2023-04-12 04:00:00+00:00,0.007827321290856526
AJG,2018-06-15 04:00:00+00:00,2018-06-18 04:00:00+00:00,2018-07-17 04:00:00+00:00,0.05831438119679981
AKAM,2016-07-27 04:00:00+00:00,2016-07-28 04:00:00+00:00,2016-08-25 04:00:00+00:00,0.0814668096768547
AKAM,2020-10-23 04:00:00+00:00,2020-10-26 04:00:00+00:00,2020-11-23 05:00:00+00:00,-0.027249548834187277
AKAM,2023-02-17 05:00:00+00:00,2023-02-21 05:00:00+00:00,2023-03-21 04:00:00+00:00,-0.013423776405951783
AKAM,2024-05-02 04:00:00+00:00,2024-05-03 04:00:00+00:00,2024-06-03 04:00:00+00:00,-0.09651127149952143
AKAM,2025-08-07 04:00:00+00:00,2025-08-08 04:00:00+00:00,2025-09-08 04:00:00+00:00,0.0431102140760407
ALB,2018-03-02 05:00:00+00:00,2018-03-05 05:00:00+00:00,2018-04-03 04:00:00+00:00,-0.037203728175897885
ALB,2018-04-03 04:00:00+00:00,2018-04-04 04:00:00+00:00,2018-05-02 04:00:00+00:00,0.11460533348503532
ALB,2018-12-06 05:00:00+00:00,2018-12-07 05:00:00+00:00,2019-01-08 05:00:00+00:00,-0.14999035273543843
ALB,2022-01-28 05:00:00+00:00,2022-01-31 05:00:00+00:00,2022-03-01 05:00:00+00:00,-0.09932347072926719
ALB,2023-10-04 04:00:00+00:00,2023-10-05 04:00:00+00:00,2023-11-02 04:00:00+00:00,-0.20730239126560782
ALB,2024-07-19 04:00:00+00:00,2024-07-22 04:00:00+00:00,2024-08-19 04:00:00+00:00,-0.11113487857664942
ALGN,2018-10-23 04:00:00+00:00,2018-10-24 04:00:00+00:00,2018-11-21 05:00:00+00:00,-0.3065449063513118
ALGN,2019-06-28 04:00:00+00:00,2019-07-01 04:00:00+00:00,2019-07-30 04:00:00+00:00,-0.27576258056209585
ALGN,2020-03-17 04:00:00+00:00,2020-03-18 04:00:00+00:00,2020-04-16 04:00:00+00:00,0.13571386084087586
ALGN,2021-10-13 04:00:00+00:00,2021-10-14 04:00:00+00:00,2021-11-11 05:00:00+00:00,0.14130016188296085
ALGN,2022-09-29 04:00:00+00:00,2022-09-30 04:00:00+00:00,2022-10-28 04:00:00+00:00,-0.11011516728336045
ALGN,2023-05-17 04:00:00+00:00,2023-05-18 04:00:00+00:00,2023-06-16 04:00:00+00:00,0.1353292771209333
ALGN,2023-09-25 04:00:00+00:00,2023-09-26 04:00:00+00:00,2023-10-24 04:00:00+00:00,-0.10411395618676399
ALGN,2023-10-30 04:00:00+00:00,2023-10-31 04:00:00+00:00,2023-11-29 05:00:00+00:00,0.15093838025626685
ALGN,2024-12-30 05:00:00+00:00,2024-12-31 05:00:00+00:00,2025-01-31 05:00:00+00:00,0.051795280850484224
ALGN,2025-03-11 04:00:00+00:00,2025-03-12 04:00:00+00:00,2025-04-09 04:00:00+00:00,-0.022797287968976447
ALL,2016-10-04 04:00:00+00:00,2016-10-05 04:00:00+00:00,2016-11-02 04:00:00+00:00,-0.011450508122783165
ALL,2018-06-06 04:00:00+00:00,2018-06-07 04:00:00+00:00,2018-07-06 04:00:00+00:00,-0.010627767861685747
ALL,2020-03-13 04:00:00+00:00,2020-03-16 04:00:00+00:00,2020-04-14 04:00:00+00:00,0.3133335419572638
ALLE,2021-02-22 05:00:00+00:00,2021-02-23 05:00:00+00:00,2021-03-23 04:00:00+00:00,0.0975477571816989
ALLE,2024-07-05 04:00:00+00:00,2024-07-08 04:00:00+00:00,2024-08-05 04:00:00+00:00,0.10606071722260364
AMAT,2022-01-28 05:00:00+00:00,2022-01-31 05:00:00+00:00,2022-03-01 05:00:00+00:00,-0.02314411682797316
AMAT,2023-10-31 04:00:00+00:00,2023-11-01 04:00:00+00:00,2023-11-30 05:00:00+00:00,0.12833076430390292
AMCR,2020-03-10 04:00:00+00:00,2020-03-11 04:00:00+00:00,2020-04-08 04:00:00+00:00,0.03402173177057581
AMCR,2022-09-23 04:00:00+00:00,2022-09-26 04:00:00+00:00,2022-10-24 04:00:00+00:00,0.02914372776308437
AMD,2019-10-03 04:00:00+00:00,2019-10-04 04:00:00+00:00,2019-11-01 04:00:00+00:00,0.21019769274988548
AMD,2021-02-23 05:00:00+00:00,2021-02-24 05:00:00+00:00,2021-03-24 04:00:00+00:00,-0.09308666315278458
AMD,2022-01-24 05:00:00+00:00,2022-01-25 05:00:00+00:00,2022-02-23 05:00:00+00:00,-0.03803677822901077
AME,2016-06-27 04:00:00+00:00,2016-06-28 04:00:00+00:00,2016-07-27 04:00:00+00:00,0.06328835801090511
AME,2021-09-13 04:00:00+00:00,2021-09-14 04:00:00+00:00,2021-10-12 04:00:00+00:00,-0.060453767213418795
AMGN,2019-05-10 04:00:00+00:00,2019-05-13 04:00:00+00:00,2019-06-11 04:00:00+00:00,0.04067191505316436
AMGN,2021-08-10 04:00:00+00:00,2021-08-11 04:00:00+00:00,2021-09-09 04:00:00+00:00,-0.05191278195596223
AMGN,2023-01-31 05:00:00+00:00,2023-02-01 05:00:00+00:00,2023-03-02 05:00:00+00:00,-0.04956601325855953
AMGN,2023-05-17 04:00:00+00:00,2023-05-18 04:00:00+00:00,2023-06-16 04:00:00+00:00,0.021846511530655303
AMGN,2024-11-14 05:00:00+00:00,2024-11-15 05:00:00+00:00,2024-12-16 05:00:00+00:00,-0.07845216725476252
AMP,2018-08-10 04:00:00+00:00,2018-08-13 04:00:00+00:00,2018-09-11 04:00:00+00:00,0.040003136926162974
AMP,2018-12-06 05:00:00+00:00,2018-12-07 05:00:00+00:00,2019-01-08 05:00:00+00:00,-0.062086369025692485
AMP,2019-08-07 04:00:00+00:00,2019-08-08 04:00:00+00:00,2019-09-06 04:00:00+00:00,0.022382259305329232
AMP,2020-03-18 04:00:00+00:00,2020-03-19 04:00:00+00:00,2020-04-17 04:00:00+00:00,0.20834239465377685
AMP,2023-03-13 04:00:00+00:00,2023-03-14 04:00:00+00:00,2023-04-12 04:00:00+00:00,0.0332722768865633
AMP,2023-10-04 04:00:00+00:00,2023-10-05 04:00:00+00:00,2023-11-02 04:00:00+00:00,0.044276962697411784
AMP,2025-03-07 05:00:00+00:00,2025-03-10 04:00:00+00:00,2025-04-07 04:00:00+00:00,-0.12146901323189921
AMP,2025-10-01 04:00:00+00:00,2025-10-02 04:00:00+00:00,2025-10-30 04:00:00+00:00,-0.06791876655037597
AMP,2025-10-31 04:00:00+00:00,2025-11-03 05:00:00+00:00,2025-12-02 05:00:00+00:00,0.015844324542407872
AMT,2021-10-13 04:00:00+00:00,2021-10-14 04:00:00+00:00,2021-11-11 05:00:00+00:00,0.026483293215804286
AMT,2022-02-16 05:00:00+00:00,2022-02-17 05:00:00+00:00,2022-03-18 04:00:00+00:00,0.04534288439032713
AMT,2023-09-25 04:00:00+00:00,2023-09-26 04:00:00+00:00,2023-10-24 04:00:00+00:00,0.009419595675159648
AMT,2025-10-07 04:00:00+00:00,2025-10-08 04:00:00+00:00,2025-11-05 05:00:00+00:00,-0.03899096771027319
AMZN,2019-09-30 04:00:00+00:00,2019-10-01 04:00:00+00:00,2019-10-29 04:00:00+00:00,0.009570389071141785
AMZN,2021-03-05 05:00:00+00:00,2021-03-08 05:00:00+00:00,2021-04-06 04:00:00+00:00,0.0692603267840485
AMZN,2022-01-10 05:00:00+00:00,2022-01-11 05:00:00+00:00,2022-02-09 05:00:00+00:00,-0.001922607421875
AMZN,2022-05-02 04:00:00+00:00,2022-05-03 04:00:00+00:00,2022-06-01 04:00:00+00:00,-0.01910062398754239
ANET,2019-06-07 04:00:00+00:00,2019-06-10 04:00:00+00:00,2019-07-09 04:00:00+00:00,0.09163166474597846
ANET,2020-03-13 04:00:00+00:00,2020-03-16 04:00:00+00:00,2020-04-14 04:00:00+00:00,0.28636133561552396
ANET,2022-05-24 04:00:00+00:00,2022-05-25 04:00:00+00:00,2022-06-24 04:00:00+00:00,0.00828282520024449
AON,2018-12-26 05:00:00+00:00,2018-12-27 05:00:00+00:00,2019-01-28 05:00:00+00:00,0.10864981445143522
AOS,2021-09-20 04:00:00+00:00,2021-09-21 04:00:00+00:00,2021-10-19 04:00:00+00:00,0.009554625576583424
AOS,2022-05-06 04:00:00+00:00,2022-05-09 04:00:00+00:00,2022-06-07 04:00:00+00:00,0.052810710176403694
AOS,2024-09-11 04:00:00+00:00,2024-09-12 04:00:00+00:00,2024-10-10 04:00:00+00:00,0.10025519472458885
AOS,2024-12-30 05:00:00+00:00,2024-12-31 05:00:00+00:00,2025-01-31 05:00:00+00:00,-0.010363175079460541
APA,2016-08-05 04:00:00+00:00,2016-08-08 04:00:00+00:00,2016-09-06 04:00:00+00:00,0.030308893945970326
APA,2017-02-07 05:00:00+00:00,2017-02-08 05:00:00+00:00,2017-03-09 05:00:00+00:00,-0.10166809093643546
APA,2018-12-06 05:00:00+00:00,2018-12-07 05:00:00+00:00,2019-01-08 05:00:00+00:00,-0.1584981608876884
APA,2019-05-29 04:00:00+00:00,2019-05-30 04:00:00+00:00,2019-06-27 04:00:00+00:00,0.07953311025808801
APA,2024-01-08 05:00:00+00:00,2024-01-09 05:00:00+00:00,2024-02-07 05:00:00+00:00,-0.09061169634645484
APA,2024-09-11 04:00:00+00:00,2024-09-12 04:00:00+00:00,2024-10-10 04:00:00+00:00,0.12762391328587827
APD,2020-03-10 04:00:00+00:00,2020-03-11 04:00:00+00:00,2020-04-08 04:00:00+00:00,0.0341380333555756
APD,2023-11-08 05:00:00+00:00,2023-11-09 05:00:00+00:00,2023-12-08 05:00:00+00:00,0.0028186931269299524
APD,2025-10-31 04:00:00+00:00,2025-11-03 05:00:00+00:00,2025-12-02 05:00:00+00:00,0.06142774217030291
APH,2018-04-25 04:00:00+00:00,2018-04-26 04:00:00+00:00,2018-05-24 04:00:00+00:00,0.055923008383202244
APH,2020-03-10 04:00:00+00:00,2020-03-11 04:00:00+00:00,2020-04-08 04:00:00+00:00,-0.08760743489262844
APH,2021-03-05 05:00:00+00:00,2021-03-08 05:00:00+00:00,2021-04-06 04:00:00+00:00,0.11112751849481886
APH,2022-05-20 04:00:00+00:00,2022-05-23 04:00:00+00:00,2022-06-22 04:00:00+00:00,-0.07813552854020842
APO,2018-10-23 04:00:00+00:00,2018-10-24 04:00:00+00:00,2018-11-21 05:00:00+00:00,-0.03376963537809609
APO,2020-03-18 04:00:00+00:00,2020-03-19 04:00:00+00:00,2020-04-17 04:00:00+00:00,0.3065543837640694
APO,2022-01-24 05:00:00+00:00,2022-01-25 05:00:00+00:00,2022-02-23 05:00:00+00:00,-0.030005097225653435
APO,2023-03-24 04:00:00+00:00,2023-03-27 04:00:00+00:00,2023-04-25 04:00:00+00:00,0.061670979553047844
APP,2021-08-16 04:00:00+00:00,2021-08-17 04:00:00+00:00,2021-09-15 04:00:00+00:00,0.26866696957076797
APP,2022-01-10 05:00:00+00:00,2022-01-11 05:00:00+00:00,2022-02-09 05:00:00+00:00,-0.09239922964977597
APP,2022-10-21 04:00:00+00:00,2022-10-24 04:00:00+00:00,2022-11-21 05:00:00+00:00,-0.23999998910086495
APTV,2018-09-06 04:00:00+00:00,2018-09-07 04:00:00+00:00,2018-10-05 04:00:00+00:00,-0.0671780792992707
APTV,2022-01-28 05:00:00+00:00,2022-01-31 05:00:00+00:00,2022-03-01 05:00:00+00:00,-0.09809761171796677
APTV,2022-05-10 04:00:00+00:00,2022-05-11 04:00:00+00:00,2022-06-09 04:00:00+00:00,0.11281788187574943
APTV,2023-04-27 04:00:00+00:00,2023-04-28 04:00:00+00:00,2023-05-26 04:00:00+00:00,-0.09177844010173329
APTV,2024-02-20 05:00:00+00:00,2024-02-21 05:00:00+00:00,2024-03-20 04:00:00+00:00,0.021989453257300572
APTV,2024-04-11 04:00:00+00:00,2024-04-12 04:00:00+00:00,2024-05-10 04:00:00+00:00,0.10226365461008968
APTV,2024-09-11 04:00:00+00:00,2024-09-12 04:00:00+00:00,2024-10-10 04:00:00+00:00,0.0818042561054695
APTV,2024-11-05 05:00:00+00:00,2024-11-06 05:00:00+00:00,2024-12-05 05:00:00+00:00,0.01825014258190508
ARE,2020-03-13 04:00:00+00:00,2020-03-16 04:00:00+00:00,2020-04-14 04:00:00+00:00,0.16491811674323006
ARE,2021-03-05 05:00:00+00:00,2021-03-08 05:00:00+00:00,2021-04-06 04:00:00+00:00,0.08538250766259614
ARE,2022-01-24 05:00:00+00:00,2022-01-25 05:00:00+00:00,2022-02-23 05:00:00+00:00,-0.038461393708521606
ARE,2023-10-31 04:00:00+00:00,2023-11-01 04:00:00+00:00,2023-11-30 05:00:00+00:00,0.17735686071230974
ARE,2024-11-18 05:00:00+00:00,2024-11-19 05:00:00+00:00,2024-12-18 05:00:00+00:00,-0.0655535475034152
ARES,2016-10-31 04:00:00+00:00,2016-11-01 04:00:00+00:00,2016-11-30 05:00:00+00:00,0.03647749168734986
ARES,2018-12-26 05:00:00+00:00,2018-12-27 05:00:00+00:00,2019-01-28 05:00:00+00:00,0.22955603317192255
ARES,2020-03-10 04:00:00+00:00,2020-03-11 04:00:00+00:00,2020-04-08 04:00:00+00:00,0.03990730217909969
ARM,2025-03-27 04:00:00+00:00,2025-03-28 04:00:00+00:00,2025-04-28 04:00:00+00:00,0.005201810143988101
ARM,2025-11-21 05:00:00+00:00,2025-11-24 05:00:00+00:00,2025-12-23 05:00:00+00:00,-0.15663467557452945
ASML,2016-10-13 04:00:00+00:00,2016-10-14 04:00:00+00:00,2016-11-11 05:00:00+00:00,-0.013093120558800268
ASML,2020-03-13 04:00:00+00:00,2020-03-16 04:00:00+00:00,2020-04-14 04:00:00+00:00,0.30944931773705786
ASML,2023-09-11 04:00:00+00:00,2023-09-12 04:00:00+00:00,2023-10-10 04:00:00+00:00,-0.014484195668664648
ASML,2024-09-10 04:00:00+00:00,2024-09-11 04:00:00+00:00,2024-10-09 04:00:00+00:00,0.09852863326967724
ASML,2024-11-20 05:00:00+00:00,2024-11-21 05:00:00+00:00,2024-12-20 05:00:00+00:00,0.07915355334084025
ATO,2018-12-26 05:00:00+00:00,2018-12-27 05:00:00+00:00,2019-01-28 05:00:00+00:00,0.048577028974042605
ATO,2019-11-27 05:00:00+00:00,2019-11-29 05:00:00+00:00,2019-12-30 05:00:00+00:00,0.029543539624160554
ATO,2020-03-10 04:00:00+00:00,2020-03-11 04:00:00+00:00,2020-04-08 04:00:00+00:00,-0.005329459970323325
ATO,2021-07-06 04:00:00+00:00,2021-07-07 04:00:00+00:00,2021-08-04 04:00:00+00:00,0.026756142553547125
AVB,2016-06-02 04:00:00+00:00,2016-06-03 04:00:00+00:00,2016-07-01 04:00:00+00:00,0.024902024863309245
AVB,2016-10-25 04:00:00+00:00,2016-10-26 04:00:00+00:00,2016-11-23 05:00:00+00:00,-0.0387633885858217
AVB,2016-11-23 05:00:00+00:00,2016-11-25 05:00:00+00:00,2016-12-23 05:00:00+00:00,0.09083547678453822
AVB,2018-01-05 05:00:00+00:00,2018-01-08 05:00:00+00:00,2018-02-06 05:00:00+00:00,-0.07817482487028259
AVB,2020-07-27 04:00:00+00:00,2020-07-28 04:00:00+00:00,2020-08-25 04:00:00+00:00,0.06666650925276148
AVB,2022-05-04 04:00:00+00:00,2022-05-05 04:00:00+00:00,2022-06-03 04:00:00+00:00,-0.07909986210297067
AVB,2025-01-08 05:00:00+00:00,2025-01-10 05:00:00+00:00,2025-02-10 05:00:00+00:00,0.03424520101441998
AVB,2025-03-14 04:00:00+00:00,2025-03-17 04:00:00+00:00,2025-04-14 04:00:00+00:00,-0.03289320294915458
AVGO,2018-07-12 04:00:00+00:00,2018-07-13 04:00:00+00:00,2018-08-10 04:00:00+00:00,-0.0012708671354060216
AVGO,2020-03-10 04:00:00+00:00,2020-03-11 04:00:00+00:00,2020-04-08 04:00:00+00:00,0.0459199626840283
AVGO,2022-05-20 04:00:00+00:00,2022-05-23 04:00:00+00:00,2022-06-22 04:00:00+00:00,-0.04539522162236121
AVGO,2022-07-05 04:00:00+00:00,2022-07-06 04:00:00+00:00,2022-08-03 04:00:00+00:00,0.13778540523552135
AVGO,2022-09-27 04:00:00+00:00,2022-09-28 04:00:00+00:00,2022-10-26 04:00:00+00:00,-0.0003467625387218603
AVY,2019-10-03 04:00:00+00:00,2019-10-04 04:00:00+00:00,2019-11-01 04:00:00+00:00,0.1785063672123466
AVY,2020-03-13 04:00:00+00:00,2020-03-16 04:00:00+00:00,2020-04-14 04:00:00+00:00,0.18213895226879656
AVY,2021-12-20 05:00:00+00:00,2021-12-21 05:00:00+00:00,2022-01-20 05:00:00+00:00,-0.009849992983780063
