fact_unit,2010-05-06,2010-08-23,2010-10-27,2011-02-22,2011-04-27,2011-07-27,2011-10-26,2011-10-27,2012-02-22,2012-04-25,2012-07-26,2012-10-24,2013-02-21,2013-04-24,2013-07-24,2013-10-24,2014-02-20,2014-04-23,2014-07-24,2014-10-23,2015-02-19,2015-04-23,2015-07-23,2015-10-22,2016-02-23,2016-04-27,2016-07-27,2016-10-27,2017-02-14,2017-04-26,2017-07-27,2017-10-25,2018-02-14,2018-04-25,2018-08-07,2018-08-08,2018-11-08,2019-02-28,2019-05-09,2019-08-08,2019-11-07,2020-02-27,2020-04-30,2020-07-30,2020-10-29,2021-02-25,2021-04-29,2021-07-29,2021-10-28,2022-02-24,2022-04-28,2022-07-28,2022-10-27,2023-02-23,2023-04-27,2023-07-27,2023-10-26,2024-02-22,2024-04-25,2024-07-25,2024-10-24,2025-02-25,2025-04-24,2025-07-24,2025-10-28
AllocatedShareBasedCompensationExpense / USD,,8000000.0,13000000.0,9000000.0,6000000.0,13000000.0,21000000.0,21000000.0,19000000.0,8000000.0,17000000.0,24000000.0,29000000.0,8000000.0,17000000.0,26000000.0,34000000.0,9000000.0,19000000.0,28000000.0,35000000.0,11000000.0,22000000.0,35000000.0,37000000.0,9000000.0,21000000.0,33000000.0,48000000.0,11000000.0,22000000.0,33000000.0,44000000.0,6000000.0,21000000.0,16000000.0,36000000.0,140000000.0,11000000.0,20000000.0,26000000.0,58000000.0,14000000.0,34000000.0,47000000.0,35000000.0,19000000.0,42000000.0,62000000.0,64000000.0,25000000.0,48000000.0,68000000.0,85000000.0,-15000000.0,12000000.0,43000000.0,88000000.0,29000000.0,57000000.0,86000000.0,52000000.0,28000000.0,52000000.0,76000000.0
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,,8000000.0,13000000.0,13000000.0,12000000.0,5000000.0,11000000.0,16000000.0,19000000.0,6000000.0,11000000.0,18000000.0,23000000.0,6000000.0,13000000.0,19000000.0,23000000.0,7000000.0,14000000.0,23000000.0,25000000.0,6000000.0,14000000.0,21000000.0,31000000.0,7000000.0,14000000.0,21000000.0,29000000.0,4000000.0,,11000000.0,24000000.0,85000000.0,8000000.0,15000000.0,21000000.0,42000000.0,11000000.0,27000000.0,37000000.0,28000000.0,15000000.0,34000000.0,51000000.0,53000000.0,21000000.0,40000000.0,56000000.0,72000000.0,-11000000.0,11000000.0,37000000.0,74000000.0,24000000.0,48000000.0,72000000.0,45000000.0,24000000.0,44000000.0,64000000.0
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,,2000000.0,8000000.0,8000000.0,8000000.0,,21000000.0,21000000.0,21000000.0,8000000.0,,,,9000000.0,,,,21000000.0,,,,7000000.0,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,0.0,1000000.0,1000000.0,1000000.0,,0.0,1000000.0,0.0,1000000.0,,,,5000000.0,,,,1000000.0,,,,1000000.0,,,
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,6000000.0,7000000.0,16000000.0,1000000.0,3000000.0,4000000.0,9000000.0,1000000.0,3000000.0,4000000.0,5000000.0,1000000.0,2000000.0,4000000.0,7000000.0,,,,5000000.0,1000000.0,2000000.0,3000000.0,6000000.0,2000000.0,24000000.0,3000000.0,72000000.0,21000000.0,30000000.0,59000000.0,90000000.0,96000000.0,31000000.0,63000000.0,94000000.0,121000000.0,33000000.0,66000000.0,100000000.0,126000000.0,33000000.0,67000000.0,101000000.0,133000000.0,34000000.0,67000000.0,100000000.0,134000000.0,34000000.0,69000000.0,103000000.0,138000000.0,33000000.0,67000000.0,100000000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,1200000.0,1100000.0,0.8,500000.0,600000.0,600000.0,600000.0,1100000.0,400000.0,700000.0,800000.0,400000.0,100000.0,1100000.0,500000.0,700000.0,600000.0,600000.0,500000.0,500000.0,800000.0,600000.0,400000.0,500000.0,300000.0,300000.0,400000.0,300000.0,200000.0,400000.0,400000.0,300000.0,500000.0,,700000.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,100000.0,200000.0,1200000.0,300000.0,,,,,,,,900000.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,0.0,2100000.0,900000.0,800000.0
Assets / USD,8776000000.0,8776000000.0,8776000000.0,8638000000.0,8859000000.0,8859000000.0,8859000000.0,8859000000.0,8776000000.0,9283000000.0,9283000000.0,9283000000.0,9283000000.0,8928000000.0,8928000000.0,8928000000.0,8928000000.0,8201000000.0,8201000000.0,8201000000.0,8201000000.0,8273000000.0,8273000000.0,8273000000.0,8265000000.0,8869000000.0,8869000000.0,8869000000.0,8869000000.0,9791000000.0,9791000000.0,9791000000.0,9791000000.0,10022000000.0,16107000000.0,10022000000.0,15744000000.0,15744000000.0,48918000000.0,48918000000.0,48918000000.0,48918000000.0,49518000000.0,49518000000.0,49518000000.0,49518000000.0,49779000000.0,49779000000.0,49779000000.0,49779000000.0,50598000000.0,50598000000.0,50598000000.0,50598000000.0,51837000000.0,51837000000.0,51837000000.0,51837000000.0,52130000000.0,52130000000.0,52130000000.0,52130000000.0,53430000000.0,53430000000.0,53430000000.0
AssetsCurrent / USD,1279000000.0,1279000000.0,1279000000.0,1237000000.0,1309000000.0,1309000000.0,1309000000.0,1309000000.0,1279000000.0,1757000000.0,1757000000.0,1757000000.0,1757000000.0,1335000000.0,1335000000.0,1335000000.0,1335000000.0,1119000000.0,1119000000.0,1119000000.0,1119000000.0,1211000000.0,1211000000.0,1211000000.0,1211000000.0,1817000000.0,1817000000.0,1817000000.0,1817000000.0,2736000000.0,2736000000.0,2736000000.0,2736000000.0,1117000000.0,1390000000.0,1117000000.0,1056000000.0,1056000000.0,2159000000.0,2159000000.0,2159000000.0,2159000000.0,2273000000.0,2273000000.0,2273000000.0,2273000000.0,2388000000.0,2388000000.0,2388000000.0,2388000000.0,3057000000.0,3057000000.0,3057000000.0,3057000000.0,3804000000.0,3804000000.0,3804000000.0,3804000000.0,3375000000.0,3375000000.0,3375000000.0,3375000000.0,3997000000.0,3997000000.0,3997000000.0
BuildingsAndImprovementsGross / USD,,,,341000000.0,,,,,408000000.0,,,,422000000.0,,,,465000000.0,,,,483000000.0,,,,488000000.0,,,,504000000.0,,,,533000000.0,,,,,307000000.0,,,,723000000.0,,,,473000000.0,,,,520000000.0,,,,793000000.0,,,,720000000.0,,,,744000000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet / USD,,,,,,,,,,,,,,,23000000.0,23000000.0,23000000.0,,,,23000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688000000.0,,,
CapitalExpendituresIncurredButNotYetPaid / USD,15000000.0,21000000.0,15000000.0,48000000.0,25000000.0,33000000.0,36000000.0,36000000.0,39000000.0,39000000.0,33000000.0,32000000.0,,,,,,,,,,,,17000000.0,21000000.0,7000000.0,11000000.0,11000000.0,11000000.0,10000000.0,15000000.0,14000000.0,14000000.0,9000000.0,4000000.0,17000000.0,,12000000.0,22000000.0,39000000.0,80000000.0,6000000.0,154000000.0,205000000.0,236000000.0,102000000.0,177000000.0,180000000.0,255000000.0,163000000.0,259000000.0,213000000.0,180000000.0,280000000.0,139000000.0,138000000.0,179000000.0,189000000.0,222000000.0,214000000.0,196000000.0,213000000.0,189000000.0,173000000.0,164000000.0
CapitalizedComputerSoftwareGross / USD,,,,,,,,,,,,,,,,,195000000.0,,,,221000000.0,,,,244000000.0,,,,252000000.0,,,,253000000.0,,,,,156000000.0,,,,231000000.0,,,,241000000.0,,,,315000000.0,,,,404000000.0,,,,459000000.0,,,,492000000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,214000000.0,214000000.0,214000000.0,67000000.0,280000000.0,280000000.0,280000000.0,280000000.0,214000000.0,315000000.0,315000000.0,315000000.0,280000000.0,701000000.0,701000000.0,701000000.0,315000000.0,366000000.0,366000000.0,366000000.0,701000000.0,153000000.0,153000000.0,153000000.0,366000000.0,237000000.0,237000000.0,237000000.0,153000000.0,911000000.0,911000000.0,911000000.0,1787000000.0,1787000000.0,,1787000000.0,90000000.0,90000000.0,83000000.0,83000000.0,83000000.0,83000000.0,75000000.0,75000000.0,75000000.0,75000000.0,240000000.0,240000000.0,240000000.0,240000000.0,567000000.0,567000000.0,567000000.0,567000000.0,535000000.0,535000000.0,535000000.0,535000000.0,267000000.0,267000000.0,267000000.0,267000000.0,510000000.0,510000000.0,510000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237000000.0,1787000000.0,438000000.0,1787000000.0,97000000.0,59000000.0,95000000.0,95000000.0,95000000.0,438000000.0,139000000.0,139000000.0,139000000.0,95000000.0,111000000.0,111000000.0,111000000.0,139000000.0,255000000.0,255000000.0,255000000.0,111000000.0,568000000.0,568000000.0,568000000.0,255000000.0,535000000.0,535000000.0,535000000.0,568000000.0,267000000.0,267000000.0,267000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-341000000.0,,234000000.0,115000000.0,26000000.0,8188000000.0,77000000.0,-97000000.0,-10000000.0,9000000.0,-39000000.0,59000000.0,120000000.0,69000000.0,118000000.0,-40000000.0,92000000.0,-89000000.0,-47000000.0,150000000.0,22000000.0,-13000000.0,370000000.0,322000000.0,-337000000.0,-274000000.0,-288000000.0,-26000000.0,50000000.0,191000000.0,328000000.0
CommonStockDividendsPerShareDeclared / USD/shares,0.15,0.4,0.65,0.0,0.15,0.4,0.65,0.65,0.15,0.25,0.57,0.89,0.9,0.34,0.68,1.02,1.21,0.38,0.76,1.14,1.36,0.41,0.82,1.23,1.52,0.48,0.96,1.44,1.64,0.53,1.06,1.59,1.92,0.58,,1.16,103.75,103.75,0.15,0.15,0.15,,0.15,0.15,0.15,0.6,0.15,0.15,0.15,0.6,0.15,0.15,0.15,0.6,0.1875,0.1875,0.1875,0.7125,0.2,0.2,0.2,0.775,0.215,0.215,0.215
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,10000000.0,800000000.0,800000000.0,800000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0
CommonStockSharesIssued / shares,248545188.0,254109047.0,254109047.0,253700000.0,223936156.0,223936156.0,223936156.0,223936156.0,223936156.0,212130239.0,212130239.0,212130239.0,212130239.0,205292657.0,205292657.0,205292657.0,205292657.0,197979971.0,197979971.0,197979971.0,197979971.0,192957696.0,192957696.0,192957696.0,192957696.0,187841509.0,187841509.0,187841509.0,187841509.0,183119843.0,183119843.0,183119843.0,183119843.0,179743028.0,,179743028.0,790478141.0,790478141.0,1405944922.0,1405944922.0,1405944922.0,1405944922.0,1406852305.0,1406852305.0,1406852305.0,1406852305.0,1407260676.0,1407260676.0,1407260676.0,1407260676.0,1418119197.0,1418119197.0,1418119197.0,1418119197.0,1408394293.0,1408394293.0,1408394293.0,1408394293.0,1390446043.0,1390446043.0,1390446043.0,1390446043.0,1356664609.0,1356664609.0,1356664609.0
CommonStockSharesOutstanding / shares,254109047.0,254109047.0,254109047.0,254109047.0,223936156.0,223936156.0,223936156.0,223936156.0,223936156.0,212130239.0,212130239.0,212130239.0,212130239.0,205292657.0,205292657.0,205292657.0,205292657.0,197979971.0,197979971.0,197979971.0,197979971.0,192957696.0,192957696.0,192957696.0,192957696.0,187841509.0,187841509.0,187841509.0,187841509.0,183119843.0,183119843.0,183119843.0,183119843.0,179743028.0,6213120.0,179743028.0,790478141.0,790478141.0,1405944922.0,1405944922.0,1405944922.0,1405944922.0,1406852305.0,1406852305.0,1406852305.0,1406852305.0,1407260676.0,1407260676.0,1407260676.0,1407260676.0,1418119197.0,1418119197.0,1418119197.0,1418119197.0,1408394293.0,1408394293.0,1408394293.0,1408394293.0,1390446043.0,1390446043.0,1390446043.0,1390446043.0,1356664609.0,1356664609.0,1356664609.0
CommonStockValue / USD,3000000.0,3000000.0,3000000.0,3000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,8000000.0,8000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0
ComprehensiveIncomeNetOfTax / USD,,310000000.0,464000000.0,,107000000.0,275000000.0,435000000.0,435000000.0,,116000000.0,292000000.0,371000000.0,559000000.0,126000000.0,285000000.0,471000000.0,524000000.0,119000000.0,267000000.0,475000000.0,629000000.0,152000000.0,368000000.0,542000000.0,646000000.0,132000000.0,365000000.0,526000000.0,654000000.0,190000000.0,435000000.0,664000000.0,706000000.0,200000000.0,104000000.0,401000000.0,,91000000.0,,,,458000000.0,,,951000000.0,357000000.0,-428000000.0,22000000.0,576000000.0,1488000000.0,412000000.0,824000000.0,1231000000.0,1298000000.0,826000000.0,1034000000.0,999000000.0,2042000000.0,493000000.0,1138000000.0,1530000000.0,1590000000.0,396000000.0,731000000.0,1284000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106000000.0,,334000000.0,91000000.0,64000000.0,130000000.0,361000000.0,464000000.0,323000000.0,725000000.0,,360000000.0,-428000000.0,22000000.0,576000000.0,1488000000.0,412000000.0,824000000.0,1231000000.0,1298000000.0,826000000.0,1034000000.0,999000000.0,2042000000.0,,,,1590000000.0,,,
ConstructionInProgressGross / USD,,,,135000000.0,,,,,90000000.0,,,,58000000.0,,,,50000000.0,,,,63000000.0,,,,49000000.0,,,,76000000.0,,,,26000000.0,,,,,62000000.0,,,,206000000.0,,,,274000000.0,,,,393000000.0,,,,138000000.0,,,,251000000.0,,,,365000000.0,,,
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571000000.0,1225000000.0,467000000.0,925000000.0,2292000000.0,2225000000.0,1106000000.0,2292000000.0,3537000000.0,3560000000.0,1161000000.0,2463000000.0,3779000000.0,4778000000.0,1302000000.0,2672000000.0,4087000000.0,5132000000.0,1428000000.0,3206000000.0,4927000000.0,5706000000.0,1609000000.0,3357000000.0,5051000000.0,6734000000.0,1528000000.0,3278000000.0,5029000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,111000000.0,,,,,194000000.0,,,,192000000.0,,,,686000000.0,,,,215000000.0,,,,-211000000.0,,,,259000000.0,,,,307000000.0,,,,,30000000.0,,,,87000000.0,,,,183000000.0,,,,303000000.0,,,,297000000.0,,,,386000000.0,,,,320000000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,37000000.0,,,,,12000000.0,,,,30000000.0,,,,18000000.0,,,,11000000.0,,,,50000000.0,,,,20000000.0,,,,32000000.0,,,,,17000000.0,,,,67000000.0,,,,38000000.0,,,,62000000.0,,,,79000000.0,,,,100000000.0,,,,156000000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,191000000.0,,,,,228000000.0,,,,250000000.0,,,,818000000.0,,,,258000000.0,,,,-219000000.0,,,,328000000.0,,,,391000000.0,,,,,40000000.0,,,,169000000.0,,,,283000000.0,,,,463000000.0,,,,479000000.0,,,,622000000.0,,,,573000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,43000000.0,-3000000.0,-9000000.0,-14000000.0,-14000000.0,22000000.0,3000000.0,,,28000000.0,,,,114000000.0,,,,32000000.0,,,,-58000000.0,,,,49000000.0,,,,52000000.0,,,6000000.0,,-7000000.0,,,,15000000.0,,,,62000000.0,,,,98000000.0,,,,103000000.0,,,,136000000.0,,,,97000000.0,,,
DebtAndEquitySecuritiesRealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34000000.0,34000000.0,34000000.0
DebtCurrent / USD,,,,,,,,,,,,,,,250000000.0,250000000.0,250000000.0,66000000.0,66000000.0,66000000.0,66000000.0,3000000.0,3000000.0,3000000.0,3000000.0,507000000.0,507000000.0,507000000.0,507000000.0,10000000.0,10000000.0,10000000.0,10000000.0,79000000.0,,79000000.0,219000000.0,219000000.0,1458000000.0,1458000000.0,1458000000.0,1458000000.0,1593000000.0,1593000000.0,1593000000.0,1593000000.0,2345000000.0,2345000000.0,2345000000.0,2345000000.0,304000000.0,304000000.0,304000000.0,304000000.0,895000000.0,895000000.0,895000000.0,895000000.0,3246000000.0,3246000000.0,3246000000.0,3246000000.0,2642000000.0,2642000000.0,2642000000.0
DeferredCompensationLiabilityClassifiedNoncurrent / USD,,,,,,,,,,,,,,,,,0.0,21000000.0,21000000.0,21000000.0,21000000.0,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,35000000.0,35000000.0,35000000.0,35000000.0,48000000.0,,48000000.0,0.0,0.0,44000000.0,44000000.0,44000000.0,44000000.0,40000000.0,40000000.0,40000000.0,40000000.0,41000000.0,41000000.0,41000000.0,41000000.0,43000000.0,43000000.0,43000000.0,43000000.0,30000000.0,30000000.0,30000000.0,30000000.0,32000000.0,32000000.0,32000000.0,32000000.0,33000000.0,33000000.0,33000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,-223000000.0,,,,,71000000.0,,,,33000000.0,,,,-425000000.0,,,,72000000.0,,,,95000000.0,,,,36000000.0,,,,21000000.0,,,,,-1000000.0,,,,17000000.0,,,,-24000000.0,,,,-31000000.0,,,,-31000000.0,,,,41000000.0,,,,-141000000.0,,,
