fact_unit,2009-04-29,2009-07-23,2009-10-22,2009-10-23,2010-01-29,2010-04-26,2010-08-02,2010-10-28,2011-02-08,2011-04-25,2011-08-05,2011-10-25,2011-11-08,2012-02-09,2012-04-25,2012-07-27,2012-10-26,2013-02-07,2013-05-02,2013-07-31,2013-10-30,2014-02-04,2014-05-01,2014-07-30,2014-10-29,2015-02-06,2015-04-30,2015-07-31,2015-10-29,2016-02-03,2016-04-29,2016-07-28,2016-10-31,2017-02-07,2017-05-03,2017-08-01,2017-11-01,2018-02-07,2018-05-01,2018-08-01,2018-10-30,2019-02-05,2019-04-30,2019-07-30,2019-11-08,2020-02-04,2020-04-28,2020-07-27,2020-10-27,2021-02-08,2021-04-27,2021-07-27,2021-10-26,2022-02-07,2022-05-02,2022-08-02,2022-10-31,2023-02-07,2023-04-28,2023-07-28,2023-10-30,2024-02-06,2024-04-26,2024-07-29,2024-10-28,2025-02-07,2025-04-25,2025-07-24,2025-10-23
AccruedSalariesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,148000000.0,156000000.0,156000000.0,156000000.0,156000000.0,160000000.0,160000000.0,160000000.0,160000000.0,173000000.0,173000000.0,173000000.0,173000000.0,200000000.0,200000000.0,200000000.0,200000000.0,201000000.0,201000000.0,201000000.0,201000000.0,216000000.0,216000000.0,216000000.0,216000000.0,231000000.0,231000000.0,231000000.0,231000000.0,201000000.0,201000000.0,201000000.0,201000000.0,287000000.0,287000000.0,287000000.0,368000000.0,456000000.0,456000000.0,456000000.0,456000000.0,400000000.0,400000000.0,400000000.0,400000000.0,536000000.0,536000000.0,536000000.0
AccruedVacationCurrent / USD,,,,,,,190000000.0,190000000.0,190000000.0,200000000.0,200.0,200.0,200000000.0,200000000.0,248000000.0,248000000.0,248000000.0,248000000.0,270000000.0,270000000.0,270000000.0,270000000.0,278000000.0,278000000.0,278000000.0,278000000.0,292000000.0,292000000.0,292000000.0,292000000.0,309000000.0,309000000.0,309000000.0,309000000.0,355000000.0,355000000.0,355000000.0,355000000.0,365000000.0,365000000.0,365000000.0,365000000.0,403000000.0,403000000.0,403000000.0,403000000.0,434000000.0,434000000.0,434000000.0,434000000.0,436000000.0,436000000.0,436000000.0,436000000.0,451000000.0,451000000.0,451000000.0,451000000.0,484000000.0,484000000.0,484000000.0,484000000.0,516000000.0,516000000.0,516000000.0,516000000.0,657000000.0,657000000.0,657000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,4831000000.0,4831000000.0,4831000000.0,4831000000.0,4831000000.0,5254000000.0,5254000000.0,5254000000.0,5254000000.0,5765000000.0,5765.0,5765.0,5765000000.0,5765000000.0,6294000000.0,6294000000.0,6294000000.0,6294000000.0,6731000000.0,6731000000.0,6731000000.0,6731000000.0,7431000000.0,7431000000.0,7431000000.0,7431000000.0,8221000000.0,8221000000.0,8221000000.0,8221000000.0,9084000000.0,9084000000.0,9084000000.0,9084000000.0,9420000000.0,9420000000.0,9420000000.0,9420000000.0,9690000000.0,9690000000.0,9690000000.0,9690000000.0,9731000000.0,9731000000.0,9731000000.0,9731000000.0,10688000000.0,10688000000.0,10688000000.0,10688000000.0,11743000000.0,11743000000.0,11743000000.0,,12732000000.0,12732000000.0,12732000000.0,,13642000000.0,13642000000.0,13642000000.0,,14443000000.0,14443000000.0,14443000000.0,,14891000000.0,14891000000.0,14891000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-984000000.0,-984000000.0,-984000000.0,-984000000.0,-984000000.0,-578000000.0,-578000000.0,-578000000.0,-984000000.0,-262000000.0,-262.0,-262.0,-262000000.0,-262000000.0,-224000000.0,-224000000.0,-224000000.0,-224000000.0,-119000000.0,-119000000.0,-119000000.0,-119000000.0,-3000000.0,-3000000.0,-3000000.0,-3000000.0,-738000000.0,-738000000.0,-738000000.0,-738000000.0,-1051000000.0,-1051000000.0,-1051000000.0,-1051000000.0,-323000000.0,-323000000.0,-323000000.0,-323000000.0,12000000.0,12000000.0,12000000.0,12000000.0,20000000.0,20000000.0,20000000.0,20000000.0,-61000000.0,-61000000.0,-61000000.0,-61000000.0,-105000000.0,-105000000.0,-105000000.0,-105000000.0,388000000.0,388000000.0,388000000.0,388000000.0,344000000.0,344000000.0,344000000.0,344000000.0,0.0,0.0,0.0,0.0,-25000000.0,-25000000.0,-25000000.0
AdditionalPaidInCapitalCommonStock / USD,1215000000.0,1215000000.0,1215000000.0,1215000000.0,1215000000.0,1216000000.0,1216000000.0,1216000000.0,1216000000.0,1183000000.0,1183.0,1183.0,1183000000.0,1183000000.0,1222000000.0,1222000000.0,1222000000.0,1222000000.0,1210000000.0,1210000000.0,1210000000.0,1210000000.0,1231000000.0,1231000000.0,1231000000.0,1231000000.0,1315000000.0,1315000000.0,1315000000.0,1315000000.0,1374000000.0,1374000000.0,1374000000.0,1374000000.0,1410000000.0,1410000000.0,1410000000.0,1410000000.0,1451000000.0,1451000000.0,1451000000.0,1451000000.0,1510000000.0,1510000000.0,1510000000.0,1510000000.0,1581000000.0,1581000000.0,1581000000.0,1581000000.0,4191000000.0,4191000000.0,4191000000.0,4191000000.0,4224000000.0,4224000000.0,4224000000.0,4224000000.0,4037000000.0,4037000000.0,4037000000.0,4037000000.0,4153000000.0,4153000000.0,4153000000.0,4153000000.0,4199000000.0,4199000000.0,4199000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,9000000.0,55000000.0,14000000.0,14000000.0,14000000.0,17000000.0,16000000.0,16000000.0,16000000.0,58000000.0,20000000.0,20000000.0,20000000.0,84000000.0,10000000.0,10000000.0,10000000.0
AdvertisingExpense / USD,,,,,,,,,199000000.0,,,,,204000000.0,,,,202000000.0,,,,237000000.0,,,,223000000.0,,,,208000000.0,,,,207000000.0,,,,218000000.0,,,,232000000.0,,,,224000000.0,,,,215000000.0,,,,212000000.0,,,,156000000.0,,,,185000000.0,,,,224000000.0,,,
AircraftMaintenanceMaterialsAndRepairs / USD,,,,,,,,,,,360.0,556.0,556000000.0,719000000.0,199000000.0,444000000.0,717000000.0,751000000.0,272000000.0,562000000.0,862000000.0,955000000.0,291000000.0,571000000.0,842000000.0,1132000000.0,250000000.0,486000000.0,734000000.0,1080000000.0,229000000.0,469000000.0,729000000.0,978000000.0,262000000.0,543000000.0,801000000.0,1005000000.0,243000000.0,494000000.0,758000000.0,1045000000.0,257000000.0,531000000.0,814000000.0,1001000000.0,293000000.0,603000000.0,916000000.0,1107000000.0,272000000.0,412000000.0,597000000.0,1223000000.0,173000000.0,395000000.0,646000000.0,750000000.0,211000000.0,420000000.0,624000000.0,854000000.0,240000000.0,511000000.0,836000000.0,852000000.0,361000000.0,711000000.0,1046000000.0
AirlineRelatedInventory / USD,,,,,,,,,,243000000.0,243.0,243.0,243000000.0,243000000.0,401000000.0,401000000.0,401000000.0,401000000.0,469000000.0,469000000.0,469000000.0,469000000.0,467000000.0,467000000.0,467000000.0,467000000.0,342000000.0,342000000.0,342000000.0,342000000.0,311000000.0,311000000.0,311000000.0,311000000.0,337000000.0,337000000.0,337000000.0,337000000.0,420000000.0,420000000.0,420000000.0,420000000.0,461000000.0,461000000.0,461000000.0,461000000.0,529000000.0,529000000.0,529000000.0,529000000.0,414000000.0,414000000.0,414000000.0,414000000.0,537000000.0,537000000.0,537000000.0,537000000.0,790000000.0,790000000.0,790000000.0,790000000.0,807000000.0,807000000.0,807000000.0,807000000.0,800000000.0,800000000.0,800000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,18000000.0,,,,,13000000.0,,,,12000000.0,,,,13000000.0,,,,16000000.0,,,,18000000.0,,,,21000000.0,,,,29000000.0,,,,33000000.0,,,,37000000.0,,,,46000000.0,,,,55000000.0,,,,17000000.0,,,,58000000.0,,,,84000000.0,,,
AociTaxAttributableToParent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,8000000.0
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Assets / USD,14068000000.0,14068000000.0,14068000000.0,14068000000.0,14068000000.0,14269000000.0,14269000000.0,14269000000.0,14269000000.0,15463000000.0,15463.0,15463.0,15463000000.0,15463000000.0,18068000000.0,18068000000.0,18068000000.0,18068000000.0,18596000000.0,18596000000.0,18596000000.0,18596000000.0,19345000000.0,19345000000.0,19345000000.0,19345000000.0,20200000000.0,20200000000.0,20200000000.0,19723000000.0,21312000000.0,21312000000.0,21312000000.0,21312000000.0,23286000000.0,23286000000.0,23286000000.0,23286000000.0,25110000000.0,25110000000.0,25110000000.0,25110000000.0,26243000000.0,26243000000.0,26243000000.0,26243000000.0,25895000000.0,25895000000.0,25895000000.0,25895000000.0,34588000000.0,34588000000.0,34588000000.0,34588000000.0,36320000000.0,36320000000.0,36320000000.0,36320000000.0,35369000000.0,35369000000.0,35369000000.0,35369000000.0,36487000000.0,36487000000.0,36487000000.0,36487000000.0,33750000000.0,33750000000.0,33750000000.0
AssetsCurrent / USD,2653000000.0,2653000000.0,2653000000.0,2653000000.0,2653000000.0,3358000000.0,3358000000.0,3358000000.0,3358000000.0,4279000000.0,4279.0,4279.0,4279000000.0,4279000000.0,4345000000.0,4345000000.0,4345000000.0,4345000000.0,4227000000.0,4227000000.0,4227000000.0,4227000000.0,4456000000.0,4456000000.0,4456000000.0,4456000000.0,4404000000.0,4404000000.0,4404000000.0,3927000000.0,4024000000.0,4024000000.0,4024000000.0,4024000000.0,4498000000.0,4498000000.0,4498000000.0,4498000000.0,4815000000.0,4815000000.0,4815000000.0,4815000000.0,5028000000.0,5028000000.0,5028000000.0,5028000000.0,5974000000.0,5974000000.0,5974000000.0,5974000000.0,15173000000.0,15173000000.0,15173000000.0,15173000000.0,18036000000.0,18036000000.0,18036000000.0,18036000000.0,14808000000.0,14808000000.0,14808000000.0,14808000000.0,13955000000.0,13955000000.0,13955000000.0,13955000000.0,11274000000.0,11274000000.0,11274000000.0
CapitalizedComputerSoftwareAmortization1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122000000.0,,,,106000000.0,,,,111000000.0,,,,168000000.0,,,,155000000.0,,,,177000000.0,,,,203000000.0,,,,213000000.0,,,,232000000.0,,,
CapitalizedComputerSoftwareNet / USD,,,,,,,,,,,,,,,,,,,,,,256000000.0,,,,357000000.0,,,,403000000.0,,,,378000000.0,,,,544000000.0,,,,654000000.0,,,,674000000.0,,,,630000000.0,,,,697000000.0,,,,886000000.0,,,,928000000.0,,,,1000000000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,2213000000.0,2213000000.0,2213000000.0,2213000000.0,1390000000.0,1368000000.0,1368000000.0,1368000000.0,2213000000.0,1114000000.0,1114.0,1114.0,1114000000.0,1368000000.0,1261000000.0,1261000000.0,1261000000.0,1114000000.0,829000000.0,829000000.0,829000000.0,1261000000.0,1113000000.0,1113000000.0,1113000000.0,829000000.0,1355000000.0,1355000000.0,1355000000.0,1113000000.0,1282000000.0,1282000000.0,1282000000.0,1355000000.0,1583000000.0,1583000000.0,1583000000.0,1282000000.0,1680000000.0,1680000000.0,1680000000.0,1583000000.0,1495000000.0,1495000000.0,1495000000.0,1680000000.0,1854000000.0,1854000000.0,1854000000.0,1495000000.0,2548000000.0,2548000000.0,2548000000.0,11063000000.0,12480000000.0,12480000000.0,12480000000.0,12480000000.0,9492000000.0,9492000000.0,9492000000.0,9492000000.0,9288000000.0,9288000000.0,9288000000.0,9288000000.0,7509000000.0,7509000000.0,7509000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854000000.0,11063000000.0,11063000000.0,11063000000.0,2548000000.0,12480000000.0,12480000000.0,12480000000.0,11063000000.0,9492000000.0,9492000000.0,9492000000.0,12480000000.0,9288000000.0,9288000000.0,9288000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490000000.0,592000000.0,634000000.0,359000000.0,1392000000.0,9803000000.0,9561000000.0,694000000.0,908000000.0,3061000000.0,1917000000.0,8515000000.0,618000000.0,754000000.0,-2037000000.0,1417000000.0,-1133000000.0,-334000000.0,5000000.0,-2988000000.0,-921000000.0,-1146000000.0,-785000000.0
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1 / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.47,,,,,,,,,,,,,,,,,0.017,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,,,,
CommonStockCapitalSharesReservedForFutureIssuance / shares,,,,,,,,,,,,,,44000000.0,,,,36000000.0,,,,29000000.0,,,,47000000.0,,,,60000000.0,,,,60000000.0,,,,60000000.0,,,,60000000.0,,,,60000000.0,,,,60000000.0,,,,60000000.0,,,,75000000.0,,,,75000000.0,,,,80000000.0,,,
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,0.0045,0.0045,0.018,0.0045,0.009,0.0135,0.0135,0.018,0.0045,0.009,0.0135,0.018,0.0045,0.0145,0.0245,0.018,0.01,0.05,0.09,0.0345,0.04,0.1,0.16,0.13,0.06,0.135,0.21,0.22,0.075,0.175,0.275,0.285,0.1,0.225,0.35,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.18,0.18,0.18,0.18
CommonStockParOrStatedValuePerShare / USD/shares,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,
CommonStockSharesAuthorized / shares,,,,,2000000000.0,,,,2000000000.0,,,,,,,,,2000000000.0,,,,2000000000.0,,,,2000000000.0,,,,2000000000.0,,,,2000000000.0,,,,2000000000.0,,,,2000000000.0,,,,2000000000.0,,,,2000000000.0,,,,2000000000.0,,,,2000000000.0,,,,2000000000.0,,,,2000000000.0,,,
CommonStockSharesIssued / shares,,,,,807611634.0,,,,807611634.0,,,,,,,,,807611634.0,,,,807611634.0,,,,807611634.0,,,,807611634.0,,,,807611634.0,,,,807611634.0,,,,807611634.0,,,,807611634.0,,,,807611634.0,,,,888111634.0,,,,888111634.0,,,,888111634.0,,,,888111634.0,,,
CommonStockValue / USD,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808.0,808.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,808000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0,888000000.0
ComprehensiveIncomeNetOfTax / USD,,,,,1304000000.0,,187000000.0,253000000.0,,71000000.0,60.0,453.0,453000000.0,505000000.0,346000000.0,321000000.0,-225000000.0,775000000.0,265000000.0,231000000.0,442000000.0,216000000.0,67000000.0,154000000.0,547000000.0,526000000.0,143000000.0,731000000.0,857000000.0,870000000.0,449000000.0,1135000000.0,1480000000.0,401000000.0,670000000.0,1756000000.0,2274000000.0,1868000000.0,350000000.0,1142000000.0,1797000000.0,2911000000.0,547000000.0,547000000.0,547000000.0,3692000000.0,463000000.0,463000000.0,463000000.0,2491000000.0,-219000000.0,-219000000.0,-219000000.0,2219000000.0,180000000.0,180000000.0,180000000.0,-3118000000.0,225000000.0,225000000.0,225000000.0,1490000000.0,-306000000.0,-306000000.0,-306000000.0,495000000.0,-212000000.0,-212000000.0,-212000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5510000000.0,5510000000.0,5510000000.0,7133000000.0,7133000000.0,7133000000.0,7133000000.0,7725000000.0,7725000000.0,7725000000.0,7725000000.0,8250000000.0,8250000000.0,8250000000.0,8250000000.0,8279000000.0,8279000000.0,8279000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4457000000.0,4457000000.0,4457000000.0,4457000000.0,3790000000.0,3790000000.0,3790000000.0,3790000000.0,5566000000.0,5566000000.0,5566000000.0,5566000000.0,6064000000.0,6064000000.0,6064000000.0,6064000000.0,6551000000.0,6551000000.0,6551000000.0,6551000000.0,6294000000.0,6294000000.0,6294000000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053000000.0,1053000000.0,1053000000.0,1053000000.0,3343000000.0,3343000000.0,3343000000.0,3343000000.0,2159000000.0,2159000000.0,2159000000.0,2159000000.0,2186000000.0,2186000000.0,2186000000.0,2186000000.0,1728000000.0,1728000000.0,1728000000.0,1728000000.0,1948000000.0,1948000000.0,1948000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1936000000.0,2126000000.0,2317000000.0,743000000.0,1600000000.0,2346000000.0,2945000000.0,1881000000.0,3029000000.0,3750000000.0,4976000000.0,2568000000.0,4170000000.0,5263000000.0,5031000000.0,2557000000.0,4021000000.0,4593000000.0
CreditCardReceivables / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107000000.0,112000000.0,112000000.0,112000000.0,112000000.0,35000000.0,35000000.0,35000000.0,35000000.0,83000000.0,83000000.0,83000000.0,83000000.0,85000000.0,85000000.0,85000000.0,85000000.0,200000000.0,200000000.0,200000000.0,200000000.0,143000000.0,143000000.0,143000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,,,23000000.0,,,,,-24000000.0,,,,198000000.0,,,,4000000.0,,,,-45000000.0,,,,355000000.0,,,,203000000.0,,,,1292000000.0,,,,778000000.0,,,,904000000.0,,,,338000000.0,,,,610000000.0,,,,-273000000.0,,,,337000000.0,,,,-36000000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,,,33000000.0,,,,,-25000000.0,,,,217000000.0,,,,17000000.0,,,,-33000000.0,,,,399000000.0,,,,232000000.0,,,,1406000000.0,,,,847000000.0,,,,976000000.0,,,,398000000.0,,,,712000000.0,,,,-466000000.0,,,,368000000.0,,,,-39000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,,,10000000.0,,,,,-1000000.0,,,,19000000.0,,,,13000000.0,,,,12000000.0,,,,44000000.0,,,,29000000.0,,,,114000000.0,,,,69000000.0,,,,72000000.0,,,,60000000.0,,,,102000000.0,,,,-5000000.0,,,,33000000.0,,,,-3000000.0,,,
DebtInstrumentCollateralAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000000.0,,,,2000000000.0,,,,0.0,,,
DeferredCompensationCashBasedArrangementsLiabilityCurrent / USD,,,,,,,,46000000.0,46000000.0,171000000.0,171.0,171.0,171000000.0,171000000.0,110000000.0,110000000.0,110000000.0,110000000.0,135000000.0,135000000.0,135000000.0,135000000.0,244000000.0,244000000.0,244000000.0,244000000.0,374000000.0,374000000.0,374000000.0,374000000.0,655000000.0,655000000.0,655000000.0,655000000.0,645000000.0,645000000.0,645000000.0,645000000.0,579000000.0,579000000.0,579000000.0,579000000.0,580000000.0,580000000.0,580000000.0,580000000.0,695000000.0,695000000.0,695000000.0,695000000.0,25000000.0,25000000.0,25000000.0,25000000.0,262000000.0,262000000.0,262000000.0,262000000.0,167000000.0,167000000.0,167000000.0,167000000.0,141000000.0,141000000.0,141000000.0,141000000.0,151000000.0,151000000.0,151000000.0
