fact_unit,2010-08-06,2010-11-08,2011-03-24,2011-05-10,2011-08-09,2011-11-03,2012-02-17,2012-05-10,2012-08-06,2012-11-07,2012-11-08,2013-02-26,2013-05-07,2013-08-06,2013-11-05,2014-02-21,2014-05-08,2014-08-01,2014-11-04,2015-02-20,2015-05-08,2015-08-04,2015-10-30,2016-02-18,2016-05-05,2016-08-02,2016-11-02,2017-02-22,2017-05-05,2017-07-28,2017-11-07,2018-02-28,2018-05-04,2018-08-02,2018-10-30,2019-02-25,2019-04-30,2019-08-01,2019-10-30,2020-02-14,2020-05-07,2020-08-06,2020-10-29,2021-02-10,2021-04-29,2021-07-30,2021-11-05,2022-02-16,2022-05-10,2022-08-09,2022-11-08,2023-02-21,2023-05-03,2023-08-01,2023-10-31,2024-02-15,2024-04-30,2024-07-30,2024-10-29,2025-02-12,2025-04-29,2025-07-29,2025-10-28
Assets / USD,6367186000.0,6367186000.0,6367186000.0,6367186000.0,6367186000.0,9451734000.0,9451734000.0,9451734000.0,9451734000.0,9451734000.0,14924606000.0,14924606000.0,14924606000.0,14924606000.0,14924606000.0,19549109000.0,23083957000.0,23083957000.0,23083957000.0,23083957000.0,25014296000.0,25014296000.0,25014296000.0,24962923000.0,29023845000.0,29023845000.0,29023845000.0,24962923000.0,28865184000.0,28865184000.0,28865184000.0,28865184000.0,27944445000.0,27944445000.0,27944445000.0,27944445000.0,30342072000.0,30342072000.0,30342072000.0,30342072000.0,33380751000.0,33380751000.0,33380751000.0,33380751000.0,32483642000.0,32483642000.0,32483642000.0,32483642000.0,34910325000.0,34910325000.0,34910325000.0,34910325000.0,37893233000.0,37893233000.0,37893233000.0,37893233000.0,44012166000.0,44012166000.0,44012166000.0,44012166000.0,51044308000.0,51044308000.0,51044308000.0
BelowMarketLeaseAccumulatedAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39629000.0,39629000.0,39629000.0,44266000.0,44266000.0,44266000.0,44266000.0,49390000.0,49390000.0,49390000.0,49390000.0,40871000.0,40871000.0,40871000.0,40871000.0,45291000.0,45291000.0,45291000.0,45291000.0,52701000.0,52701000.0,52701000.0,52701000.0,47939000.0,47939000.0,47939000.0,47939000.0,52397000.0,52397000.0,52397000.0
BelowMarketLeaseAmortizationIncomeNextRollingTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953000.0,1433000.0,7005000.0,5233000.0,4777000.0,2390000.0,9498000.0,6817000.0,,,7993000.0,,,,7374000.0,,,,6073000.0,,,,4450000.0,,,,3521000.0,,,
BelowMarketLeaseAmortizationIncomeRollingAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16485000.0,17049000.0,17892000.0,12124000.0,15339000.0,15709000.0,15015000.0,14584000.0,,,10978000.0,,,,9210000.0,,,,8126000.0,,,,7278000.0,,,,6000000.0,,,
BelowMarketLeaseAmortizationIncomeRollingYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4095000.0,3971000.0,3440000.0,3395000.0,4989000.0,5031000.0,3362000.0,3215000.0,,,2482000.0,,,,2075000.0,,,,1888000.0,,,,1834000.0,,,,1430000.0,,,
BelowMarketLeaseAmortizationIncomeRollingYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4559000.0,4444000.0,5300000.0,5273000.0,7130000.0,7163000.0,5483000.0,5343000.0,,,3049000.0,,,,2588000.0,,,,2435000.0,,,,2440000.0,,,,1869000.0,,,
BelowMarketLeaseAmortizationIncomeRollingYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5059000.0,4938000.0,5838000.0,5870000.0,7865000.0,7899000.0,7758000.0,7607000.0,,,5158000.0,,,,3118000.0,,,,2908000.0,,,,2889000.0,,,,2272000.0,,,
BelowMarketLeaseAmortizationIncomeRollingYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5546000.0,5437000.0,6475000.0,6506000.0,8835000.0,8868000.0,8529000.0,8313000.0,,,7320000.0,,,,5253000.0,,,,3854000.0,,,,3534000.0,,,,2875000.0,,,
BelowMarketLeaseGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68970000.0,68970000.0,68970000.0,90216000.0,90216000.0,90216000.0,90216000.0,99035000.0,99035000.0,99035000.0,99035000.0,77851000.0,77851000.0,77851000.0,77851000.0,74909000.0,74909000.0,74909000.0,74909000.0,77985000.0,77985000.0,77985000.0,77985000.0,70364000.0,70364000.0,70364000.0,70364000.0,70364000.0,70364000.0,70364000.0
BelowMarketLeaseNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29341000.0,29341000.0,29341000.0,45950000.0,45950000.0,45950000.0,45950000.0,49645000.0,49645000.0,49645000.0,49645000.0,36980000.0,36980000.0,36980000.0,36980000.0,29618000.0,29618000.0,29618000.0,29618000.0,25284000.0,25284000.0,25284000.0,25284000.0,22425000.0,22425000.0,22425000.0,22425000.0,17967000.0,17967000.0,17967000.0
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5618000.0,9818000.0,522559000.0,21056000.0,8951000.0,39886000.0,41827000.0,512741000.0,2827000.0,2827000.0,2827000.0,73203000.0,2056000.0,19376000.0,21193000.0,45546000.0,20352000.0,102553000.0,116091000.0,27931000.0,,0.0,775000.0,116211000.0,0.0,1149000.0,25787000.0
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951914000.0,,,,4450654000.0,,,,2954004000.0,82154000.0,668447000.0,2862478000.0
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415470000.0,578594000.0,2854063000.0,836879000.0,232546000.0,2404818000.0,2588618000.0,2253451000.0,304702000.0,304702000.0,304876000.0,3676958000.0,184423000.0,588738000.0,2319285000.0,780048000.0,533925000.0,1455314000.0,2238831000.0,3470801000.0,346429000.0,380651000.0,1156206000.0,2379657000.0,48868000.0,517466000.0,2102334000.0
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6563000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54657000.0,73936000.0,91738000.0,87926000.0,15147000.0,144265000.0,165472000.0,12820000.0,34633000.0,34633000.0,34633000.0,259930000.0,1778000.0,16953000.0,159772000.0,53386000.0,48344000.0,104541000.0,143027000.0,289340000.0,39955000.0,40060000.0,71553000.0,164745000.0,5861000.0,37020000.0,124885000.0
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44253000.0,56925000.0,479949000.0,116506000.0,43562000.0,243996000.0,309418000.0,417983000.0,56605000.0,56605000.0,59010000.0,472500000.0,27667000.0,86220000.0,358155000.0,117466000.0,44137000.0,156996000.0,265580000.0,603017000.0,70414000.0,72323000.0,189838000.0,282533000.0,27401000.0,93015000.0,281454000.0
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103419000.0,105297000.0,133537000.0,96426000.0,46970000.0,119679000.0,124171000.0,350466000.0,2707000.0,2707000.0,2714000.0,493819000.0,8739000.0,11892000.0,167843000.0,2612000.0,8006000.0,235249000.0,335586000.0,338549000.0,55598000.0,72314000.0,372262000.0,439018000.0,532000.0,12087000.0,857041000.0
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514646000.0,710711000.0,3846630000.0,1045280000.0,293531000.0,2890262000.0,3182655000.0,4437957000.0,396336000.0,396336000.0,398915000.0,4538594000.0,213902000.0,692553000.0,2924242000.0,,631888000.0,1835364000.0,2770470000.0,,458317000.0,496408000.0,1618331000.0,,,,
CashAcquiredFromAcquisition / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4105000.0,4392000000.0,391580000.0,6591000.0,517000.0,1910000.0,1910000.0,395397000.0,580000.0,580000.0,580000.0,2090000.0,,301000.0,301000.0,580000.0,,5491000.0,6431000.0,4201000.0,,,6431000.0,,4502000.0,0.0,33577000.0
CashAndCashEquivalentsAtCarryingValue / USD,23370000.0,23370000.0,30269000.0,30269000.0,30269000.0,35476000.0,23370000.0,23370000.0,23370000.0,23370000.0,131570000.0,35476000.0,35476000.0,35476000.0,35476000.0,131570000.0,1033764000.0,1033764000.0,1033764000.0,163482000.0,158780000.0,158780000.0,158780000.0,1033764000.0,473726000.0,473726000.0,473726000.0,158780000.0,360908000.0,360908000.0,360908000.0,553423000.0,607220000.0,243777000.0,243777000.0,243777000.0,215376000.0,215376000.0,215376000.0,215376000.0,284917000.0,284917000.0,284917000.0,381913000.0,1545046000.0,1545046000.0,1545046000.0,1545046000.0,269265000.0,269265000.0,269265000.0,269265000.0,631681000.0,631681000.0,631681000.0,631681000.0,1993646000.0,1993646000.0,1993646000.0,1993646000.0,3506586000.0,3506586000.0,3506586000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607220000.0,607220000.0,422690000.0,309303000.0,309303000.0,309303000.0,607220000.0,316129000.0,316129000.0,316129000.0,309303000.0,385766000.0,385766000.0,385765000.0,316129000.0,2021043000.0,2021043000.0,2021043000.0,385766000.0,346755000.0,346755000.0,346755000.0,2021043000.0,722292000.0,722292000.0,722292000.0,346755000.0,2076083000.0,2076083000.0,2076083000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-119579000.0,-311909000.0,184530000.0,-45184000.0,-36920000.0,-28018000.0,-297917000.0,91310000.0,43589000.0,14606000.0,6826000.0,7300000.0,1440477000.0,1769568000.0,69637000.0,537779000.0,-1212339000.0,-1658398000.0,1635277000.0,20288000.0,95496000.0,78429000.0,-1674288000.0,-83496000.0,1576777000.0,1964419000.0,375537000.0,402252000.0,787515000.0,1708325000.0
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths / USD,,,1643000.0,1983000.0,1643000.0,2035000.0,2016000.0,2016000.0,2016000.0,2016000.0,1974000.0,1973000.0,1973000.0,1973000.0,2772000.0,2772000.0,,,,1137000.0,,,,,,,,,,,,,,,,,,,,,,,-1557000.0,-2686000.0,2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0,-2562000.0
CommonStockDividendsPerShareCashPaid / USD/shares,1.36,2.04,2.7,2.7,2.7,2.05,2.72,2.72,2.72,2.72,2.12,2.74,2.74,2.74,2.74,2.835,0.765,1.53,2.295,2.96,0.795,1.59,2.385,3.06,0.825,1.65,2.475,3.18,0.86,1.72,2.58,3.3,0.87,1.74,2.61,3.44,0.87,1.74,2.61,3.48,0.87,1.74,2.61,3.48,0.87,1.48,2.09,3.48,0.61,1.22,1.83,2.7,0.61,1.22,1.83,2.44,0.61,1.22,1.83,2.44,,,
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,0.61,1.22,1.89
CommonStockParOrStatedValuePerShare / USD/shares,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CommonStockSharesAuthorized / shares,,,225000000.0,225000000.0,225000000.0,225000000.0,225000000.0,225000000.0,225000000.0,225000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,1400000000.0,1400000000.0,1400000000.0
CommonStockSharesIssued / shares,,,123583242.0,123583242.0,123583242.0,147381191.0,147381191.0,147381191.0,147381191.0,147381191.0,192604918.0,192604918.0,192604918.0,192604918.0,192604918.0,260780109.0,290024789.0,290024789.0,290024789.0,290024789.0,329487615.0,329487615.0,329487615.0,329487615.0,355594373.0,355594373.0,355594373.0,355594373.0,363576924.0,363576924.0,363576924.0,363576924.0,372852311.0,372852311.0,372852311.0,372852311.0,384849236.0,384849236.0,384849236.0,384849236.0,411550857.0,411550857.0,411550857.0,411550857.0,419124469.0,419124469.0,419124469.0,419124469.0,448998438.0,448998438.0,448998438.0,448998438.0,492283488.0,492283488.0,492283488.0,492283488.0,566001632.0,566001632.0,566001632.0,566001632.0,637056054.0,637056054.0,637056054.0
CommonStockSharesOutstanding / shares,,,123385317.0,123385317.0,123385317.0,147097381.0,147097381.0,147097381.0,147097381.0,147097381.0,192275248.0,192275248.0,192275248.0,192275248.0,192275248.0,260373754.0,289563651.0,289563651.0,289563651.0,289563651.0,328790066.0,328790066.0,328790066.0,328790066.0,354777670.0,354777670.0,354777670.0,354777670.0,362602173.0,362602173.0,362602173.0,362602173.0,371731551.0,371731551.0,371731551.0,371731551.0,383674603.0,383674603.0,383674603.0,383674603.0,410256615.0,410256615.0,410256615.0,410256615.0,417400602.0,417400602.0,417400602.0,417400602.0,447239477.0,447239477.0,447239477.0,447239477.0,490508937.0,490508937.0,490508937.0,490508937.0,564241181.0,564241181.0,564241181.0,564241181.0,635289329.0,635289329.0,635289329.0
CommonStockValue / USD,123385000.0,123385000.0,123385000.0,123385000.0,123385000.0,147155000.0,147155000.0,147155000.0,147155000.0,147155000.0,192299000.0,192299000.0,192299000.0,192299000.0,192299000.0,260396000.0,289461000.0,289461000.0,289461000.0,289461000.0,328835000.0,328835000.0,328835000.0,328835000.0,354811000.0,354811000.0,354811000.0,354811000.0,363071000.0,363071000.0,363071000.0,363071000.0,372449000.0,372449000.0,372449000.0,372449000.0,384465000.0,384465000.0,384465000.0,384465000.0,411005000.0,411005000.0,411005000.0,411005000.0,418691000.0,418691000.0,418691000.0,418691000.0,448605000.0,448605000.0,448605000.0,448605000.0,491919000.0,491919000.0,491919000.0,491919000.0,565894000.0,565894000.0,565894000.0,565894000.0,637002000.0,637002000.0,637002000.0
ComprehensiveIncomeNetOfTax / USD,,,289567000.0,289567000.0,289567000.0,74665000.0,191491000.0,191491000.0,191491000.0,191491000.0,173839000.0,121033000.0,121033000.0,121033000.0,121033000.0,206993000.0,49875000.0,41608000.0,104603000.0,293325000.0,65487000.0,160445000.0,278991000.0,105013000.0,176664000.0,531415000.0,717118000.0,459675000.0,144511000.0,305752000.0,665467000.0,872516000.0,329118000.0,542803000.0,650912000.0,996515000.0,469559000.0,594289000.0,664489000.0,580840000.0,265621000.0,447379000.0,1020201000.0,786650000.0,326228000.0,484831000.0,800803000.0,1250044000.0,91914000.0,118359000.0,322793000.0,942497000.0,44769000.0,127830000.0,190991000.0,363326000.0,33821000.0,165512000.0,239214000.0,142823000.0,109469000.0,345637000.0,846913000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,126000.0,126000.0,126000.0,,-342000.0,-342000.0,-342000.0,-342000.0,,357000.0,357000.0,357000.0,357000.0,-4894000.0,139000.0,-5228000.0,-9109000.0,-2415000.0,-9187000.0,-2910000.0,-10894000.0,-13267000.0,-10285000.0,-5145000.0,-19416000.0,-14678000.0,15271000.0,11271000.0,13117000.0,-31166000.0,3636000.0,15198000.0,29930000.0,6722000.0,322000.0,-7258000.0,3675000.0,40187000.0,17619000.0,32284000.0,85504000.0,1812000.0,-3313000.0,-16856000.0,59991000.0,111701000.0,4451000.0,26949000.0,31299000.0,65598000.0,5974000.0,-4057000.0,-24798000.0,38029000.0,5841000.0,14127000.0,16410000.0,-6545000.0,-3050000.0,2208000.0,9938000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,131500000.0,152260000.0,289693000.0,289693000.0,289693000.0,74282000.0,191149000.0,191149000.0,191149000.0,191149000.0,171118000.0,120676000.0,120676000.0,120676000.0,120676000.0,211887000.0,49736000.0,36380000.0,95494000.0,295740000.0,56300000.0,157535000.0,268097000.0,118280000.0,166379000.0,526270000.0,697702000.0,444997000.0,159782000.0,317023000.0,678584000.0,841350000.0,332754000.0,558001000.0,680842000.0,1003237000.0,469881000.0,587031000.0,668164000.0,621027000.0,283240000.0,479663000.0,1105705000.0,788462000.0,322915000.0,467975000.0,860794000.0,1361745000.0,96365000.0,145308000.0,354092000.0,1008095000.0,50743000.0,123773000.0,166193000.0,401355000.0,39662000.0,179639000.0,255624000.0,136278000.0,106419000.0,347845000.0,856851000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183011000.0,,,,115411000.0,,,,335891000.0,,,,432941000.0,,,,374545000.0,,,
ConversionOfStockSharesConverted1 / shares,,,,,,,,,,,,,,,,116618.0,,,,116618.0,,,,116618.0,,,,233236.0,,,4296.0,4300.0,83.0,0.0,4935.0,4300.0,,,,4300.0,12712452.0,12712452.0,12712452.0,83.0,,,,12712452.0,,,,5498.0,,,,5498.0,271997.0,272494.0,334582.0,5498.0,19129.0,494941.0,494941.0
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556465000.0,1125216000.0,1782373000.0,2083925000.0,670807000.0,1371934000.0,2027522000.0,2433017000.0,681781000.0,1342545000.0,1977262000.0,2690042000.0,617326000.0,1259983000.0,1989383000.0,2597823000.0,853669000.0,1707752000.0,2619932000.0,2774562000.0,957753000.0,1916425000.0,2911698000.0,3558770000.0,1096913000.0,2208210000.0,3420911000.0
CostOfPropertyRepairsAndMaintenance / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46000000.0,9000000.0,35682000.0,,,,,,,,,,,,,,,163634000.0,49265000.0,99504000.0,151625000.0
CostsAndExpenses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4017025000.0,1135931000.0,2293667000.0,3481412000.0,4277009000.0,1182912000.0,2367133000.0,3485349000.0,4578414000.0,1048056000.0,2182204000.0,3330847000.0,4637519000.0,1344990000.0,2708199000.0,4175805000.0,4571365000.0,1522725000.0,3035858000.0,4625636000.0,5687553000.0,1718840000.0,3453292000.0,5325089000.0
CumulativeDividends / USD,,,,,,,,,2427881000.0,2427881000.0,2972129000.0,2972129000.0,2972129000.0,2972129000.0,2972129000.0,3694579000.0,-4600854000.0,-4600854000.0,-4600854000.0,4600854000.0,-5635923000.0,-5635923000.0,5635923000.0,5635923000.0,6846056000.0,6846056000.0,6846056000.0,6846056000.0,8144981000.0,8144981000.0,8144981000.0,8144981000.0,9471712000.0,9471712000.0,9471712000.0,9471712000.0,10818557000.0,10818557000.0,10818557000.0,10818557000.0,12223534000.0,12223534000.0,12223534000.0,12223534000.0,13343721000.0,13343721000.0,13343721000.0,13343721000.0,14380915000.0,14380915000.0,14380915000.0,14380915000.0,15514097000.0,15514097000.0,15514097000.0,15514097000.0,16773773000.0,16773773000.0,16773773000.0,16773773000.0,18320064000.0,18320064000.0,18320064000.0
