fact_unit,2009-08-28,2009-10-29,2010-02-24,2010-04-28,2010-08-20,2010-11-01,2011-03-07,2011-05-04,2011-08-02,2011-10-31,2012-02-24,2012-04-27,2012-08-02,2012-10-30,2013-02-26,2013-05-01,2013-07-30,2013-10-28,2014-02-25,2014-04-29,2014-07-29,2014-11-10,2015-02-26,2015-05-04,2015-07-30,2015-10-30,2016-02-29,2016-03-01,2016-05-06,2016-07-29,2016-10-28,2017-02-27,2017-04-28,2017-08-02,2017-11-02,2018-02-27,2018-05-01,2018-07-27,2018-10-30,2019-02-28,2019-05-03,2019-08-08,2019-10-31,2020-02-28,2020-03-05,2020-05-08,2020-07-31,2020-10-29,2021-02-25,2021-05-04,2021-08-05,2021-11-02,2022-02-25,2022-04-29,2022-08-01,2022-11-01,2023-02-28,2023-05-04,2023-08-04,2023-10-30,2024-02-26,2024-04-30,2024-08-02,2024-10-29,2025-02-25,2025-04-29,2025-08-01,2025-10-31
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347900000.0,,,,57900000.0,57900000.0,57900000.0,57900000.0,57900000.0,,,,,,,,,,,,,3000000.0,1200000.0,1200000.0,,1900000.0,,1200000.0,400000.0,1900000.0,,,400000.0,1900000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334800000.0,,,,105600000.0,105600000.0,103600000.0,103600000.0,103600000.0,,,,,,,,,,,,,10800000.0,4100000.0,4100000.0,,500000.0,,4100000.0,3000000.0,500000.0,,,3000000.0,500000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306900000.0,,,,23400000.0,23000000.0,23400000.0,19600000.0,19600000.0,,,,,,,,,,,,,,,,,,,,,,,,3900000.0,,24000000.0,24000000.0,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190800000.0,,,,45100000.0,45100000.0,45100000.0,45100000.0,45100000.0,,,,,,,,,,,,,2500000.0,4100000.0,4100000.0,,3700000.0,,4100000.0,,3700000.0,,,,3700000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesDeferredRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168000000.0,,,,124200000.0,124200000.0,124200000.0,124200000.0,133700000.0,,,,,,,,,,,,,6600000.0,3300000.0,3300000.0,,700000.0,,3300000.0,,700000.0,,,3300000.0,700000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000.0,24100000.0,24100000.0,,72800000.0,,24100000.0,3900000.0,72800000.0,,,,72800000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121500000.0,,,,,,,,,,,,,,,,,,,,,,,,,32700000.0,,,,32700000.0,,,,32700000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17200000.0,17100000.0,,,,17100000.0,0.0,2300000.0,,,0.0,2300000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284600000.0,,159400000.0,159400000.0,284600000.0,572700000.0,41100000.0,46400000.0,202900000.0
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900000.0,,,,900000.0,,,,,,,,,,,,,198500000.0,270000000.0,325300000.0,,572700000.0,,325300000.0,,572700000.0,,,393600000.0,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory / USD,,,,,,,,,,,,,,,,,,,,,,,,,51900000.0,51900000.0,51900000.0,51900000.0,51900000.0,,,51900000.0,,,,,,,,,,,,,,,,,,,,,1600000.0,2600000.0,2600000.0,,27100000.0,,2600000.0,1300000.0,27100000.0,1800000.0,1800000.0,1300000.0,27100000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75200000.0,124800000.0,124800000.0,,94700000.0,,124800000.0,3900000.0,94700000.0,21800000.0,11800000.0,3900000.0,94700000.0,24000000.0,24000000.0,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224500000.0,1224500000.0,1224500000.0,1224500000.0,1224500000.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,516700000.0,,0.0,323100000.0,516700000.0,869000000.0,53500000.0,63500000.0,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109000000.0,,,,1100000.0,1100000.0,1100000.0,2400000.0,2400000.0,,,,,,,,,,,,,,,,,14600000.0,,76200000.0,,14600000.0,13700000.0,3700000.0,0.0,14600000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,,,,,,,,,,,,,,,,,,,,,,3000000.0,800000.0,,12500000.0,,800000.0,2100000.0,12500000.0,0.0,23900000.0,2100000.0,12500000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018200000.0,,,,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,,,,,,,,,,,,,56600000.0,9900000.0,10000000.0,,53500000.0,,10000000.0,4700000.0,53500000.0,8100000.0,8100000.0,4700000.0,53500000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3068100000.0,,,,760500000.0,760500000.0,762500000.0,735900000.0,745400000.0,,,,,,,,,,,,,496900000.0,455100000.0,554900000.0,,1164000000.0,,554900000.0,,1164000000.0,259200000.0,293100000.0,751200000.0,1164000000.0,53500000.0,63500000.0,
BusinessExitCosts1 / USD,,,,,,,,,,,,,,,,,,2500000.0,22000000.0,1800000.0,6300000.0,8800000.0,19600000.0,4900000.0,5100000.0,6700000.0,9500000.0,9500000.0,16100000.0,24700000.0,27100000.0,8400000.0,17000000.0,21600000.0,30700000.0,55800000.0,1600000.0,5900000.0,18000000.0,33800000.0,1200000.0,2500000.0,8800000.0,18800000.0,,3300000.0,13500000.0,22000000.0,11800000.0,15800000.0,20000000.0,24000000.0,18900000.0,,,,18900000.0,,,,12000000.0,,,,31100000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,56400000.0,56400000.0,51500000.0,219700000.0,219700000.0,219700000.0,56400000.0,148500000.0,148500000.0,148500000.0,219700000.0,230700000.0,230700000.0,230700000.0,148500000.0,159300000.0,159300000.0,159300000.0,230700000.0,466800000.0,466800000.0,466800000.0,159300000.0,338900000.0,479500000.0,575700000.0,466800000.0,466800000.0,580000000.0,580000000.0,580000000.0,404000000.0,716400000.0,716400000.0,716400000.0,580000000.0,433600000.0,433600000.0,433600000.0,716400000.0,316700000.0,316600000.0,316600000.0,433600000.0,,426800000.0,426800000.0,426800000.0,316600000.0,337500000.0,337500000.0,337500000.0,1320800000.0,1472700000.0,1472700000.0,1472700000.0,1472700000.0,430000000.0,320600000.0,320600000.0,320600000.0,536800000.0,536800000.0,536800000.0,320600000.0,1518700000.0,1518700000.0,1518700000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430000000.0,1472700000.0,1472700000.0,430000000.0,430000000.0,430000000.0,1472700000.0,536800000.0,536800000.0,536800000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78000000.0,-161400000.0,-65700000.0,110200000.0,-13900000.0,219500000.0,329700000.0,-89300000.0,570000000.0,642400000.0,715700000.0,983300000.0,-239200000.0,-403900000.0,-1062800000.0,151900000.0,-36100000.0,1610000000.0,297900000.0,-1042700000.0,-437500000.0,-271700000.0,980500000.0
CashSurrenderValueFairValueDisclosure / USD,,,,,,,,,,,,,,,,,,,30400000.0,35100000.0,35100000.0,35100000.0,35100000.0,41900000.0,41900000.0,41900000.0,41900000.0,41900000.0,45500000.0,45500000.0,45500000.0,45500000.0,53600000.0,53600000.0,53600000.0,53600000.0,64000000.0,64000000.0,64000000.0,64000000.0,63500000.0,63500000.0,63500000.0,63500000.0,,80200000.0,80200000.0,80200000.0,80200000.0,90600000.0,90600000.0,90600000.0,90600000.0,106400000.0,106400000.0,106400000.0,106400000.0,100700000.0,100700000.0,100700000.0,100700000.0,95400000.0,95400000.0,95400000.0,95400000.0,102100000.0,102100000.0,102100000.0
