fact_unit,2009-11-06,2010-02-09,2010-08-25,2010-11-04,2011-02-09,2011-05-06,2011-08-24,2011-11-04,2012-02-07,2012-05-04,2012-08-20,2012-11-02,2013-02-06,2013-05-03,2013-08-19,2013-11-01,2014-02-05,2014-05-01,2014-08-08,2014-10-30,2015-02-05,2015-05-06,2015-08-07,2015-11-05,2016-02-03,2016-05-05,2016-08-05,2016-11-03,2017-02-01,2017-05-04,2017-08-04,2017-11-02,2018-02-01,2018-05-04,2018-08-03,2018-11-01,2019-01-31,2019-05-03,2019-08-09,2019-11-04,2020-01-31,2020-05-01,2020-08-05,2020-10-30,2021-02-01,2021-04-30,2021-08-04,2021-10-29,2022-01-31,2022-04-29,2022-08-03,2022-11-02,2023-02-02,2023-05-01,2023-08-03,2023-11-02,2024-02-01,2024-05-02,2024-08-07,2024-11-01,2025-01-30,2025-05-01,2025-08-06,2025-10-31
AllocatedShareBasedCompensationExpense / USD,,,123600000.0,17500000.0,36700000.0,55000000.0,96000000.0,,,,67600000.0,18500000.0,45500000.0,65800000.0,90300000.0,21000000.0,50500000.0,78100000.0,94100000.0,23300000.0,56600000.0,86900000.0,82000000.0,38700000.0,74900000.0,110700000.0,117100000.0,34700000.0,70700000.0,102400000.0,143200000.0,31100000.0,66900000.0,101200000.0,137600000.0,39000000.0,77700000.0,119400000.0,138900000.0,38400000.0,77000000.0,122200000.0,175400000.0,37100000.0,73300000.0,106700000.0,167300000.0,33800000.0,80900000.0,126400000.0,130800000.0,42300000.0,97900000.0,146200000.0,175300000.0,50600000.0,109000000.0,176600000.0,201700000.0,58800000.0,132400000.0,188700000.0,220400000.0,60600000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,39600000.0,39600000.0,39600000.0,44800000.0,44800000.0,44800000.0,44800000.0,40700000.0,40700000.0,40700000.0,40700000.0,45600000.0,45600000.0,44900000.0,44900000.0,38100000.0,38100000.0,38100000.0,38000000.0,35100000.0,35500000.0,35500000.0,35500000.0,38100000.0,38100000.0,38100000.0,38100000.0,49600000.0,49600000.0,49600000.0,49600000.0,51300000.0,51300000.0,51300000.0,51300000.0,54900000.0,54900000.0,54900000.0,54900000.0,92500000.0,92500000.0,92500000.0,92500000.0,79600000.0,79600000.0,79600000.0,79600000.0,56800000.0,56800000.0,56800000.0,56800000.0,53000000.0,53000000.0,53000000.0,53000000.0,52200000.0,52200000.0,52200000.0,52200000.0,47100000.0
AllowanceForDoubtfulAccountsReceivableNoncurrent / USD,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,600000.0,600000.0,500000.0,500000.0,500000.0,500000.0,800000.0,800000.0,800000.0,800000.0,500000.0,500000.0,500000.0,500000.0,400000.0,400000.0,400000.0,400000.0,500000.0,500000.0,500000.0,500000.0,300000.0,300000.0,300000.0,300000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,
AmortizationOfIntangibleAssets / USD,,,152000000.0,38000000.0,76100000.0,115700000.0,151900000.0,40100000.0,85400000.0,130300000.0,156600000.0,42300000.0,84600000.0,127600000.0,168300000.0,42000000.0,83400000.0,125600000.0,172500000.0,34400000.0,70100000.0,105300000.0,137400000.0,37200000.0,75100000.0,113300000.0,142500000.0,35700000.0,73700000.0,113300000.0,150700000.0,42600000.0,85400000.0,125800000.0,153000000.0,46600000.0,98400000.0,150400000.0,168800000.0,53400000.0,108800000.0,166000000.0,204500000.0,69400000.0,139100000.0,211000000.0,228400000.0,84200000.0,165000000.0,245900000.0,287200000.0,86200000.0,170500000.0,256700000.0,327400000.0,92300000.0,186100000.0,278500000.0,344100000.0,95700000.0,190200000.0,285100000.0,372800000.0,89000000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,12600000.0,33700000.0,22500000.0,19300000.0,32900000.0,14800000.0,8000000.0,2800000.0,14000000.0,600000.0,0.0,900000.0,900000.0,900000.0,900000.0,1200000.0,900000.0,100000.0,100000.0,1500000.0,1200000.0,1400000.0,1600000.0,200000.0,1500000.0,1300000.0,1600000.0,1700000.0,400000.0,400000.0,800000.0,900000.0,1800000.0,400000.0,800000.0,900000.0,1000000.0,300000.0,600000.0,600000.0,900000.0,700000.0,1000000.0,1100000.0,700000.0,2100000.0,1800000.0,1700000.0,1200000.0,300000.0,500000.0,500000.0,1100000.0,300000.0,0.0,200000.0,600000.0,0.0,0.0,0.0,200000.0,0.0
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,12100000.0,2800000.0,5000000.0,7600000.0,29900000.0,0.0,0.0,4300000.0,19900000.0,300000.0,300000.0,300000.0,23000000.0,,,,2100000.0,
Assets / USD,25351700000.0,25351700000.0,23734400000.0,26862200000.0,26862200000.0,26862200000.0,25351700000.0,34238300000.0,34238300000.0,34238300000.0,26862200000.0,30817400000.0,30817400000.0,30817400000.0,34112300000.0,32268100000.0,32268100000.0,32268100000.0,32268100000.0,32059800000.0,32059800000.0,32059800000.0,32059800000.0,33110500000.0,33110500000.0,33110500000.0,33110500000.0,43670000000.0,43670000000.0,43670000000.0,43670000000.0,37180000000.0,37180000000.0,37180000000.0,37180000000.0,38849100000.0,38849100000.0,38849100000.0,38886900000.0,41887700000.0,41887700000.0,41887700000.0,38849100000.0,39165500000.0,39165500000.0,39165500000.0,41887700000.0,48772500000.0,48772500000.0,48772500000.0,39165500000.0,63068200000.0,63068200000.0,63068200000.0,48772500000.0,50971000000.0,50971000000.0,50971000000.0,63068200000.0,54362700000.0,54362700000.0,54362700000.0,50971000000.0,53369300000.0
AssetsCurrent / USD,20703900000.0,20703900000.0,20705500000.0,22316700000.0,22316700000.0,22316700000.0,22316700000.0,28583500000.0,28583500000.0,28583500000.0,28583500000.0,25272600000.0,25272600000.0,25272600000.0,25272600000.0,26201000000.0,26201000000.0,26214500000.0,26214500000.0,27480200000.0,27480200000.0,27480200000.0,27493000000.0,28809200000.0,28809200000.0,28809200000.0,28809200000.0,39500400000.0,39500400000.0,39500400000.0,39500400000.0,32658700000.0,32658700000.0,32658700000.0,32658700000.0,31823300000.0,31823300000.0,31823300000.0,31823300000.0,34342300000.0,34342300000.0,34342300000.0,34342300000.0,31564100000.0,31564100000.0,31564100000.0,31564100000.0,40741800000.0,40741800000.0,40741800000.0,40741800000.0,54804900000.0,54804900000.0,54804900000.0,54804900000.0,42170600000.0,42170600000.0,42170600000.0,42170600000.0,45542500000.0,45542500000.0,45542500000.0,45542500000.0,43252200000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877500000.0,877500000.0,877500000.0,579900000.0,579900000.0,579900000.0,579900000.0,9700000.0,9700000.0,9700000.0,9700000.0,7500000.0,7500000.0,7500000.0,7500000.0,30900000.0,30900000.0,30900000.0,30900000.0,256600000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0,700000.0,700000.0,77700000.0,77700000.0,77700000.0,77700000.0,1731100000.0,1731100000.0,1731100000.0,1731100000.0,2214400000.0,2214400000.0,2214400000.0,2214400000.0,1546700000.0,1546700000.0,1546700000.0,1546700000.0,682300000.0
AvailableForSaleDebtSecuritiesAmortizedCostBasis / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20699800000.0,20699800000.0,20699800000.0,23869500000.0,23869500000.0,23869500000.0,23869500000.0,30113000000.0,30113000000.0,30113000000.0,30113000000.0,31971800000.0,31971800000.0,31971800000.0,31971800000.0,32723300000.0,32723300000.0,32723300000.0,32723300000.0,34203400000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,2796600000.0,2884400000.0,2979900000.0,3066700000.0,3096200000.0,2843700000.0,2923400000.0,3182400000.0,2984500000.0,2924200000.0,2114800000.0,1605700000.0,1435700000.0,1469900000.0,1850800000.0,2685500000.0,3344600000.0,3905300000.0,,,4524300000.0,4170300000.0,3623400000.0,3317800000.0,3055600000.0,3178200000.0,3018300000.0,3006600000.0,2921700000.0,2430300000.0,2288500000.0,2420500000.0,2524700000.0,3618000000.0,3776800000.0,4563500000.0,5024400000.0,4713600000.0,5248500000.0,5802200000.0,5541200000.0,5617800000.0,4778900000.0,3916000000.0,3753800000.0,4118800000.0,4369100000.0,4365100000.0,4310100000.0,3353500000.0,3310700000.0,4047400000.0,5616600000.0,6208300000.0,6504000000.0,5652600000.0,5922200000.0,6454000000.0,6807900000.0,8454400000.0,7654500000.0,7747600000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,16927500000.0,17249100000.0,17149400000.0,17718900000.0,18093400000.0,18417000000.0,18456300000.0,18986600000.0,18838700000.0,18677800000.0,18909200000.0,19302100000.0,20156500000.0,20237200000.0,20328200000.0,20541500000.0,20873800000.0,20374800000.0,20285100000.0,21039400000.0,21605000000.0,21751000000.0,21458700000.0,21788400000.0,21901100000.0,22106600000.0,22375500000.0,22502700000.0,22776200000.0,22947600000.0,22918100000.0,23703400000.0,24859100000.0,24646000000.0,24801100000.0,24023600000.0,21576600000.0,21205100000.0,21576600000.0,21576600000.0,21576600000.0,24371700000.0,24371700000.0,24371700000.0,24371700000.0,28391600000.0,28391600000.0,28391600000.0,28391600000.0,29764900000.0,29764900000.0,29764900000.0,29764900000.0,31207500000.0,31207500000.0,31207500000.0,31207500000.0,33777700000.0
CapitalizedContractCostAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204700000.0,412300000.0,623500000.0,787900000.0,216900000.0,434600000.0,655200000.0,837400000.0,227300000.0,456000000.0,687400000.0,874000000.0,232300000.0,464900000.0,700500000.0,915000000.0,237300000.0,474900000.0,714300000.0,935300000.0,243500000.0,488600000.0,738100000.0,955200000.0,262300000.0,526700000.0,795000000.0,992900000.0,281400000.0
CapitalizedContractCostImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,
CapitalizedContractCostNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377400000.0,2377400000.0,2377400000.0,2377400000.0,2428500000.0,2428500000.0,2428500000.0,2428500000.0,2401600000.0,2401600000.0,2401600000.0,2401600000.0,2498200000.0,2498200000.0,2498200000.0,2498200000.0,2579700000.0,2579700000.0,2579700000.0,2579700000.0,2769700000.0,2769700000.0,2769700000.0,2769700000.0,2965000000.0,2965000000.0,2965000000.0,2965000000.0,3154100000.0
CashAndCashEquivalentsAtCarryingValue / USD,917500000.0,917500000.0,1746100000.0,2265300000.0,2265300000.0,2265300000.0,917500000.0,1643300000.0,1643300000.0,1643300000.0,2265300000.0,1389400000.0,1389400000.0,1389400000.0,1643300000.0,1548100000.0,1548100000.0,1548100000.0,1389400000.0,840000000.0,951500000.0,1311000000.0,1404200000.0,2173500000.0,1848000000.0,1805700000.0,1584000000.0,1639300000.0,1639300000.0,1639300000.0,1983600000.0,2776600000.0,2705200000.0,2995500000.0,3191100000.0,2363600000.0,1773400000.0,2293600000.0,2780400000.0,1490300000.0,2785600000.0,1826200000.0,2170000000.0,1403900000.0,1500400000.0,1705000000.0,1949200000.0,1613100000.0,1602200000.0,1891500000.0,1908500000.0,1602100000.0,1745000000.0,1634200000.0,2575200000.0,1207700000.0,1345000000.0,1828400000.0,1436300000.0,1441400000.0,1641300000.0,3291700000.0,2083500000.0,2104900000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5686300000.0,8181600000.0,8181600000.0,8181600000.0,15458600000.0,6542100000.0,6542100000.0,6542100000.0,8181600000.0,6796200000.0,6796200000.0,6796200000.0,6542100000.0,7053600000.0,7053600000.0,7053600000.0,6796200000.0,13143200000.0,13143200000.0,13143200000.0,7053600000.0,22783000000.0,22783000000.0,22783000000.0,13143200000.0,8771500000.0,8771500000.0,8771500000.0,22783000000.0,10086000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9772300000.0,-2098400000.0,5678200000.0,5263300000.0,-7277000000.0,-2133800000.0,-1058100000.0,7669400000.0,-1639500000.0,-4524000000.0,6518900000.0,1722800000.0,254100000.0,3308100000.0,9074900000.0,13068200000.0,257400000.0,10049100000.0,7391000000.0,18587400000.0,6089600000.0,-17207000000.0,-9500500000.0,-4742400000.0,9639800000.0,-1809600000.0,5107800000.0,11353300000.0,-14011500000.0,-7294500000.0
CommercialPaper / USD,,,,,,,,,,,,,,,,0.0,,,0.0,2173000000.0,2173000000.0,2173000000.0,2173000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4769500000.0
CommonStockDividendsPerShareDeclared / USD/shares,0.29,0.62,1.1,0.33,0.67,1.01,1.28,,0.7,1.06,1.35,0.36,0.755,1.15,1.42,0.395,0.83,1.265,1.55,0.435,0.915,1.395,1.7,0.48,0.97,1.46,1.88,0.49,1.02,1.55,1.95,0.53,1.1,1.67,2.08,0.57,1.2,1.83,2.24,0.69,1.48,2.27,2.52,0.79,1.7,2.61,3.06,0.91,1.84,2.77,3.52,0.93,1.97,3.01,3.7,1.04,2.29,3.54,4.05,1.25,2.65,4.05,4.79,1.4
CommonStockParOrStatedValuePerShare / USD/shares,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CommonStockSharesAuthorized / shares,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0
CommonStockSharesIssued / shares,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0,638700000.0
CommonStockSharesOutstanding / shares,501700000.0,501700000.0,501700000.0,492000000.0,492000000.0,492000000.0,492000000.0,490800000.0,490800000.0,490800000.0,490800000.0,484200000.0,484200000.0,484200000.0,484200000.0,482600000.0,482600000.0,482600000.0,482600000.0,480200000.0,480200000.0,480200000.0,480200000.0,466400000.0,466400000.0,466400000.0,466400000.0,455700000.0,455700000.0,455700000.0,455700000.0,445000000.0,445000000.0,445000000.0,445000000.0,438800000.0,438800000.0,438800000.0,438800000.0,434200000.0,434200000.0,434200000.0,434200000.0,429900000.0,429900000.0,429900000.0,429900000.0,423700000.0,423700000.0,423700000.0,423700000.0,416100000.0,416100000.0,416100000.0,416100000.0,412100000.0,412100000.0,412100000.0,412100000.0,408100000.0,408100000.0,408100000.0,408100000.0,405300000.0
CommonStockValue / USD,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0,63900000.0
ComprehensiveIncomeNetOfTax / USD,,,,468000000.0,755000000.0,1114200000.0,,451500000.0,576600000.0,1001800000.0,,342100000.0,650100000.0,1122700000.0,1411800000.0,424500000.0,780100000.0,1157900000.0,1251600000.0,383700000.0,700900000.0,1252700000.0,1191000000.0,131100000.0,422000000.0,889300000.0,1678700000.0,349800000.0,559500000.0,1311100000.0,1101900000.0,337400000.0,528000000.0,1169500000.0,1538000000.0,457500000.0,1038000000.0,1540800000.0,1619700000.0,445100000.0,1128400000.0,2085300000.0,1630600000.0,605800000.0,1260100000.0,2077800000.0,2715300000.0,632800000.0,1304700000.0,1817400000.0,2709000000.0,567000000.0,1055900000.0,1050500000.0,2623900000.0,48600000.0,1135000000.0,2501200000.0,944600000.0,697400000.0,2298400000.0,3376600000.0,3099900000.0,1664400000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607500000.0,607500000.0,607500000.0,607500000.0,563400000.0,563400000.0,563400000.0,563400000.0,522700000.0,522700000.0,522700000.0,522700000.0,516100000.0,516100000.0,516100000.0,516100000.0,468200000.0,468200000.0,468200000.0,468200000.0,464800000.0,464800000.0,464800000.0,464800000.0,491600000.0,491600000.0,491600000.0,491600000.0,520200000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220700000.0,220700000.0,212500000.0,212500000.0,212500000.0,212500000.0,203900000.0,203900000.0,203900000.0,203900000.0,188200000.0,188200000.0,188200000.0,188200000.0,188600000.0,188600000.0,188600000.0,188600000.0,199800000.0,199800000.0,199800000.0,199800000.0,262800000.0
